green_channel,red_channel,ir_channel,Anomaly,Anomaly_ch0,Anomaly_ch0
52778,34801,8803,0,0,1
52838,34765,8783,0,0,1
52903,34730,8757,0,0,1
52935,34696,8725,0,0,1
52928,34660,8692,0,0,1
52917,34619,8665,0,0,1
52922,34580,8646,0,0,1
52929,34547,8638,0,0,1
52944,34519,8651,0,0,1
53001,34490,8682,0,0,1
53103,34454,8725,0,0,1
53228,34413,8777,0,0,1
53380,34371,8838,0,0,1
53581,34329,8901,0,0,1
53809,34290,8961,0,0,1
54016,34258,9014,0,0,1
54194,34228,9059,0,0,1
54354,34206,9090,0,0,1
54473,34195,9102,0,0,1
54516,34196,9094,0,0,1
54489,34207,9071,0,0,1
54427,34224,9038,0,0,1
54346,34245,8999,0,0,1
54249,34267,8953,0,0,1
54166,34288,8903,0,0,1
54147,34304,8848,0,0,1
54202,34312,8787,0,0,1
54323,34311,8721,0,0,1
54520,34300,8657,0,0,1
54797,34285,8603,0,0,1
55110,34267,8556,0,0,1
55406,34248,8508,0,0,1
55668,34224,8462,0,0,1
55880,34197,8423,0,0,1
55995,34178,8387,0,0,1
55991,34167,8346,0,0,1
55901,34162,8307,0,0,1
55757,34163,8273,0,0,1
55563,34167,8233,0,0,1
55341,34167,8187,0,0,1
55150,34164,8144,0,0,1
55029,34157,8106,0,0,1
54965,34148,8064,0,0,1
54953,34135,8016,0,0,1
55016,34114,7970,0,0,1
55148,34085,7928,0,0,1
55294,34052,7883,0,0,1
55433,34024,7837,0,0,1
55584,34006,7795,0,0,1
55734,33998,7755,0,0,1
55835,34004,7713,0,0,1
55883,34030,7671,0,0,1
55910,34079,7625,0,0,1
55911,34150,7571,0,0,1
55858,34240,7511,0,0,1
55771,34349,7449,0,0,1
55688,34469,7382,0,0,1
55592,34599,7311,0,0,1
55454,34739,7243,0,0,1
55286,34882,7183,0,0,1
55109,35023,7129,0,0,1
54917,35160,7080,0,0,1
54700,35289,7039,0,0,1
54478,35409,7008,0,0,1
54279,35524,6981,0,0,1
54103,35638,6954,0,0,1
53937,35751,6928,0,0,1
53798,35858,6901,0,0,1
53704,35956,6872,0,0,1
53638,36047,6837,0,0,1
53576,36132,6793,0,0,1
53525,36211,6745,0,0,1
53488,36284,6698,0,0,1
53436,36350,6656,0,0,1
53339,36404,6624,0,0,1
53204,36447,6607,0,0,1
53049,36479,6609,0,0,1
52876,36498,6631,0,0,1
52686,36507,6674,0,0,1
52503,36509,6740,0,0,1
52348,36509,6828,0,0,1
52214,36514,6925,0,0,1
52097,36527,7029,0,0,1
52014,36543,7148,0,0,1
51966,36558,7283,0,0,1
51935,36574,7427,0,0,1
51917,36588,7577,0,0,1
51925,36601,7732,0,0,1
51953,36615,7890,0,0,1
51977,36631,8042,0,0,1
51993,36645,8190,0,0,1
52016,36658,8332,0,0,1
52037,36672,8465,0,0,1
52031,36685,8587,0,0,1
52001,36693,8696,0,0,1
51968,36692,8789,0,0,1
51928,36683,8865,0,0,1
51858,36667,8929,0,0,1
51769,36646,8984,0,0,1
51691,36619,9034,0,0,1
51625,36589,9079,0,0,1
51565,36556,9126,0,0,1
51523,36523,9179,0,0,1
51514,36494,9236,0,0,1
51525,36470,9296,0,0,1
51535,36453,9362,0,0,1
51551,36439,9432,0,0,1
51576,36423,9496,0,0,1
51578,36406,9556,0,0,1
51530,36387,9614,0,0,1
51454,36367,9668,0,0,1
51373,36348,9713,0,0,1
51273,36328,9749,0,0,1
51154,36303,9777,0,0,1
51050,36273,9798,0,0,1
50983,36240,9811,0,0,1
50936,36215,9823,0,0,1
50907,36202,9837,0,0,1
50930,36201,9850,0,0,1
51010,36208,9861,0,0,1
51114,36224,9869,0,0,1
51228,36245,9871,0,0,1
51361,36271,9859,0,0,1
51491,36301,9828,0,0,1
51570,36329,9783,0,0,1
51596,36348,9730,0,0,1
51591,36351,9671,0,0,1
51542,36341,9606,0,0,1
51419,36323,9535,0,0,1
51241,36297,9463,0,0,1
51058,36265,9401,0,0,1
50883,36232,9351,0,0,1
50711,36202,9309,0,0,1
50569,36178,9275,0,0,1
50489,36161,9249,0,0,1
50464,36152,9229,0,0,1
50469,36149,9211,0,0,1
50502,36140,9199,0,0,1
50569,36120,9192,0,0,1
50643,36088,9185,0,0,1
50692,36045,9173,0,0,1
50718,35992,9156,0,0,1
50734,35931,9134,0,0,1
50723,35863,9108,0,0,1
50673,35790,9079,0,0,1
50596,35716,9051,0,0,1
50506,35648,9024,0,0,1
50394,35591,8994,0,0,1
50254,35547,8966,0,0,1
50106,35515,8942,0,0,1
49969,35496,8919,0,0,1
49838,35488,8893,0,0,1
49709,35486,8864,0,0,1
49602,35485,8837,0,0,1
49522,35486,8810,0,0,1
49462,35486,8780,0,0,1
49430,35475,8748,0,0,1
49448,35453,8711,0,0,1
49517,35427,8663,0,0,1
49620,35400,8603,0,0,1
49752,35369,8535,0,0,1
49931,35331,8457,0,0,1
50148,35286,8370,0,0,1
50361,35239,8278,0,0,1
50548,35194,8193,0,0,1
50717,35156,8115,0,0,1
50862,35130,8041,0,0,1
50955,35111,7974,0,0,1
50995,35093,7917,0,0,1
51014,35075,7864,0,0,1
51019,35060,7814,0,0,1
50996,35047,7768,0,0,1
50961,35033,7723,0,0,1
50952,35016,7673,0,0,1
50972,34997,7614,0,0,1
50998,34977,7548,0,0,1
51044,34958,7478,0,0,1
51134,34944,7402,0,0,1
51245,34940,7322,0,0,1
51342,34942,7244,0,0,1
51436,34949,7170,0,0,1
51536,34959,7097,0,0,1
51611,34973,7029,0,0,1
51632,34991,6971,0,0,1
51615,35013,6921,0,0,1
51584,35034,6875,0,0,1
51518,35053,6832,0,0,1
51413,35075,6789,0,0,1
51310,35100,6749,0,0,1
51241,35132,6712,0,0,1
51197,35177,6676,0,0,1
51177,35235,6641,0,0,1
51211,35308,6608,0,0,1
51315,35394,6574,0,0,1
51461,35493,6537,0,0,1
51632,35598,6501,0,0,1
51841,35702,6471,0,0,1
52075,35800,6450,0,0,1
52287,35893,6429,0,0,1
52456,35983,6411,0,0,1
52582,36067,6402,0,0,1
52656,36140,6399,0,0,1
52659,36196,6391,0,0,1
52599,36232,6372,0,0,1
52507,36254,6346,0,0,1
52394,36271,6310,0,0,1
52257,36283,6260,0,0,1
52111,36294,6198,0,0,1
51986,36302,6134,0,0,1
51888,36304,6074,0,0,1
51803,36309,6020,0,0,1
51737,36318,5976,0,0,1
51711,36333,5950,0,0,1
51726,36348,5946,0,0,1
51760,36362,5968,0,0,1
51812,36375,6021,0,0,1
51894,36390,6100,0,0,1
51994,36410,6205,0,0,1
52091,36429,6331,0,0,1
52186,36446,6474,0,0,1
52288,36461,6627,0,0,1
52383,36477,6785,0,0,1
52457,36495,6953,0,0,1
52523,36515,7128,0,0,1
52591,36531,7301,0,0,1
52640,36545,7468,0,0,1
52651,36552,7625,0,0,1
52643,36549,7774,0,0,1
52631,36539,7913,0,0,1
52593,36526,8039,0,0,1
52522,36509,8151,0,0,1
52453,36488,8254,0,0,1
52401,36462,8348,0,0,1
52340,36429,8429,0,0,1
52265,36390,8501,0,0,1
52205,36344,8568,0,0,1
52168,36293,8627,0,0,1
52126,36242,8672,0,0,1
52077,36193,8700,0,0,1
52049,36148,8721,0,0,1
52036,36109,8741,0,0,1
52004,36075,8758,0,0,1
51954,36040,8774,0,0,1
51916,36000,8792,0,0,1
51885,35956,8813,0,0,1
51825,35915,8836,0,0,1
51733,35878,8858,0,0,1
51631,35844,8880,0,0,1
51508,35817,8899,0,0,1
51349,35797,8912,0,0,1
51174,35776,8921,0,0,1
51016,35756,8930,0,0,1
50884,35743,8941,0,0,1
50775,35742,8950,0,0,1
50712,35751,8954,0,0,1
50718,35766,8958,0,0,1
50784,35780,8960,0,0,1
50885,35784,8961,0,0,1
51015,35775,8962,0,0,1
51173,35756,8958,0,0,1
51335,35730,8942,0,0,1
51474,35696,8919,0,0,1
51588,35653,8894,0,0,1
51677,35603,8861,0,0,1
51715,35550,8815,0,0,1
51691,35498,8758,0,0,1
51622,35447,8693,0,0,1
51518,35399,8616,0,0,1
51367,35354,8533,0,0,1
51165,35309,8450,0,0,1
50945,35266,8365,0,0,1
50728,35225,8277,0,0,1
50505,35187,8195,0,0,1
50291,35156,8129,0,0,1
50133,35130,8080,0,0,1
50055,35107,8045,0,0,1
50037,35087,8027,0,0,1
50072,35069,8030,0,0,1
50174,35052,8049,0,0,1
50320,35035,8070,0,0,1
50456,35011,8090,0,0,1
50563,34981,8114,0,0,1
50653,34951,8136,0,0,1
50705,34920,8150,0,0,1
50687,34893,8155,0,0,1
50610,34870,8154,0,0,1
50503,34846,8146,0,0,1
50366,34820,8127,0,0,1
50193,34798,8103,0,0,1
50021,34782,8073,0,0,1
49900,34774,8038,0,0,1
49844,34774,7999,0,0,1
49846,34777,7964,0,0,1
49917,34782,7934,0,0,1
50065,34788,7902,0,0,1
50272,34796,7866,0,0,1
50499,34811,7834,0,0,1
50726,34833,7806,0,0,1
50942,34856,7769,0,0,1
51116,34875,7720,0,0,1
51230,34891,7666,0,0,1
51303,34901,7612,0,0,1
51351,34905,7551,0,0,1
51365,34906,7487,0,0,1
51350,34905,7427,0,0,1
51349,34898,7369,0,0,1
51397,34885,7311,0,0,1
51483,34866,7253,0,0,1
51594,34845,7196,0,0,1
51751,34822,7137,0,0,1
51949,34793,7072,0,0,1
52142,34758,7010,0,0,1
52303,34720,6959,0,0,1
52437,34681,6918,0,0,1
52539,34646,6877,0,0,1
52589,34621,6838,0,0,1
52594,34606,6805,0,0,1
52589,34604,6773,0,0,1
52597,34618,6733,0,0,1
52620,34644,6687,0,0,1
52677,34677,6642,0,0,1
52796,34713,6598,0,0,1
52969,34757,6552,0,0,1
53159,34812,6511,0,0,1
53351,34873,6477,0,0,1
53557,34933,6445,0,0,1
53755,34996,6414,0,0,1
53900,35065,6387,0,0,1
53991,35139,6362,0,0,1
54057,35223,6328,0,0,1
54088,35320,6283,0,0,1
54066,35428,6234,0,0,1
54023,35539,6186,0,0,1
54004,35647,6137,0,0,1
54017,35751,6086,0,0,1
54060,35859,6037,0,0,1
54154,35967,5996,0,0,1
54301,36065,5960,0,0,1
54464,36148,5926,0,0,1
54612,36218,5900,0,0,1
54760,36274,5877,0,0,1
54904,36322,5850,0,0,1
54996,36366,5826,0,0,1
55003,36406,5808,0,0,1
54937,36441,5791,0,0,1
54810,36474,5770,0,0,1
54616,36509,5755,0,0,1
54363,36548,5759,0,0,1
54080,36586,5779,0,0,1
53800,36620,5811,0,0,1
53541,36648,5864,0,0,1
53331,36666,5943,0,0,1
53210,36673,6045,0,0,1
53185,36668,6166,0,0,1
53225,36657,6306,0,0,1
53312,36643,6467,0,0,1
53452,36631,6640,0,0,1
53618,36627,6811,0,0,1
53757,36632,6974,0,0,1
53858,36649,7130,0,0,1
53949,36676,7277,0,0,1
54020,36712,7412,0,0,1
54046,36755,7532,0,0,1
54052,36796,7637,0,0,1
54082,36828,7731,0,0,1
54126,36845,7812,0,0,1
54159,36847,7883,0,0,1
54199,36829,7948,0,0,1
54268,36790,8010,0,0,1
54348,36735,8069,0,0,1
54413,36663,8126,0,0,1
54469,36582,8180,0,0,1
54534,36501,8230,0,0,1
54593,36424,8280,0,0,1
54627,36357,8328,0,0,1
54641,36303,8373,0,0,1
54638,36263,8415,0,0,1
54593,36239,8451,0,0,1
54495,36232,8484,0,0,1
54375,36234,8520,0,0,1
54263,36237,8556,0,0,1
54151,36239,8586,0,0,1
54039,36232,8610,0,0,1
53963,36216,8632,0,0,1
53945,36190,8650,0,0,1
53951,36156,8659,0,0,1
53956,36114,8661,0,0,1
53982,36068,8662,0,0,1
54028,36020,8659,0,0,1
54050,35970,8645,0,0,1
54022,35922,8622,0,0,1
53967,35879,8597,0,0,1
53888,35846,8563,0,0,1
53770,35822,8524,0,0,1
53627,35805,8483,0,0,1
53499,35795,8444,0,0,1
53399,35787,8405,0,0,1
53312,35776,8364,0,0,1
53245,35760,8324,0,0,1
53229,35740,8279,0,0,1
53260,35712,8226,0,0,1
53303,35674,8170,0,0,1
53358,35633,8117,0,0,1
53438,35586,8067,0,0,1
53511,35534,8017,0,0,1
53532,35484,7972,0,0,1
53515,35439,7937,0,0,1
53486,35401,7912,0,0,1
53427,35373,7892,0,0,1
53311,35356,7879,0,0,1
53154,35344,7875,0,0,1
52988,35341,7876,0,0,1
52815,35351,7879,0,0,1
52631,35371,7884,0,0,1
52458,35393,7890,0,0,1
52318,35412,7887,0,0,1
52208,35427,7872,0,0,1
52121,35438,7849,0,0,1
52074,35443,7819,0,0,1
52072,35438,7776,0,0,1
52091,35421,7722,0,0,1
52120,35396,7667,0,0,1
52169,35363,7609,0,0,1
52230,35322,7546,0,0,1
52266,35276,7480,0,0,1
52256,35225,7416,0,0,1
52215,35171,7355,0,0,1
52143,35122,7295,0,0,1
52015,35086,7237,0,0,1
51841,35067,7189,0,0,1
51671,35062,7144,0,0,1
51517,35069,7097,0,0,1
51350,35082,7051,0,0,1
51175,35097,7007,0,0,1
51027,35108,6962,0,0,1
50914,35117,6912,0,0,1
50816,35128,6859,0,0,1
50745,35134,6807,0,0,1
50734,35133,6763,0,0,1
50778,35124,6726,0,0,1
50852,35109,6694,0,0,1
50958,35089,6668,0,0,1
51110,35061,6649,0,0,1
51290,35024,6633,0,0,1
51465,34985,6616,0,0,1
51625,34944,6596,0,0,1
51782,34902,6573,0,0,1
51919,34859,6545,0,0,1
52015,34816,6509,0,0,1
52081,34770,6469,0,0,1
52138,34725,6424,0,0,1
52181,34690,6373,0,0,1
52204,34666,6315,0,0,1
52239,34650,6256,0,0,1
52308,34638,6196,0,0,1
52385,34632,6132,0,0,1
52457,34637,6072,0,0,1
52554,34655,6016,0,0,1
52688,34683,5960,0,0,1
52829,34719,5903,0,0,1
52960,34766,5851,0,0,1
53096,34827,5803,0,0,1
53232,34905,5752,0,0,1
53332,34999,5699,0,0,1
53379,35108,5648,0,0,1
53386,35228,5596,0,0,1
53351,35353,5541,0,0,1
53264,35477,5490,0,0,1
53139,35601,5450,0,0,1
53006,35719,5415,0,0,1
52881,35829,5377,0,0,1
52762,35926,5343,0,0,1
52663,36011,5317,0,0,1
52615,36085,5293,0,0,1
52619,36151,5265,0,0,1
52646,36211,5233,0,0,1
52702,36266,5204,0,0,1
52806,36315,5187,0,0,1
52937,36359,5184,0,0,1
53058,36399,5201,0,0,1
53173,36434,5246,0,0,1
53300,36465,5315,0,0,1
53413,36492,5409,0,0,1
53480,36513,5525,0,0,1
53510,36527,5660,0,0,1
53526,36536,5807,0,0,1
53516,36541,5957,0,0,1
53470,36542,6102,0,0,1
53414,36533,6242,0,0,1
53375,36516,6373,0,0,1
53346,36497,6489,0,0,1
53315,36487,6587,0,0,1
53298,36489,6671,0,0,1
53309,36504,6741,0,0,1
53338,36528,6795,0,0,1
53368,36556,6839,0,0,1
53406,36588,6883,0,0,1
53459,36627,6925,0,0,1
53514,36673,6963,0,0,1
53555,36720,7002,0,0,1
53592,36759,7044,0,0,1
53627,36783,7089,0,0,1
53627,36791,7136,0,0,1
53583,36788,7183,0,0,1
53515,36770,7223,0,0,1
53433,36735,7251,0,0,1
53328,36687,7268,0,0,1
53216,36629,7280,0,0,1
53145,36564,7285,0,0,1
53118,36497,7279,0,0,1
53102,36436,7269,0,0,1
53096,36381,7263,0,0,1
53132,36328,7265,0,0,1
53198,36280,7275,0,0,1
53249,36244,7298,0,0,1
53278,36218,7335,0,0,1
53303,36196,7376,0,0,1
53303,36176,7413,0,0,1
53247,36155,7450,0,0,1
53157,36130,7486,0,0,1
53068,36102,7509,0,0,1
52977,36076,7512,0,0,1
52871,36055,7499,0,0,1
52775,36041,7474,0,0,1
52720,36034,7437,0,0,1
52700,36032,7391,0,0,1
52695,36035,7342,0,0,1
52704,36039,7289,0,0,1
52731,36042,7234,0,0,1
52760,36045,7179,0,0,1
52778,36047,7125,0,0,1
52800,36044,7073,0,0,1
52837,36037,7026,0,0,1
52875,36026,6982,0,0,1
52906,36014,6939,0,0,1
52945,35998,6900,0,0,1
52996,35973,6861,0,0,1
53029,35939,6814,0,0,1
53026,35899,6764,0,0,1
53012,35852,6717,0,0,1
52994,35804,6674,0,0,1
52939,35763,6631,0,0,1
52841,35731,6590,0,0,1
52737,35703,6560,0,0,1
52642,35678,6541,0,0,1
52542,35657,6529,0,0,1
52451,35639,6521,0,0,1
52415,35621,6520,0,0,1
52448,35598,6523,0,0,1
52522,35569,6524,0,0,1
52636,35537,6519,0,0,1
52817,35499,6511,0,0,1
53034,35456,6494,0,0,1
53223,35409,6467,0,0,1
53368,35357,6434,0,0,1
53483,35304,6396,0,0,1
53543,35258,6351,0,0,1
53509,35222,6301,0,0,1
53387,35201,6252,0,0,1
53214,35194,6206,0,0,1
53004,35190,6164,0,0,1
52761,35190,6124,0,0,1
52517,35192,6088,0,0,1
52312,35195,6059,0,0,1
52160,35200,6036,0,0,1
52057,35203,6013,0,0,1
52015,35201,5992,0,0,1
52038,35191,5971,0,0,1
52096,35176,5942,0,0,1
52158,35159,5902,0,0,1
52212,35139,5860,0,0,1
52246,35117,5816,0,0,1
52225,35093,5771,0,0,1
52130,35074,5730,0,0,1
51975,35062,5704,0,0,1
51776,35059,5693,0,0,1
51532,35062,5696,0,0,1
51264,35072,5712,0,0,1
51021,35086,5747,0,0,1
50830,35100,5797,0,0,1
50682,35108,5848,0,0,1
50586,35107,5894,0,0,1
50577,35099,5935,0,0,1
50648,35088,5968,0,0,1
50759,35076,5985,0,0,1
50899,35066,5985,0,0,1
51085,35058,5969,0,0,1
51299,35052,5938,0,0,1
51503,35042,5892,0,0,1
51688,35031,5836,0,0,1
51864,35017,5778,0,0,1
52013,35002,5723,0,0,1
52108,34987,5673,0,0,1
52155,34970,5628,0,0,1
52180,34948,5592,0,0,1
52188,34931,5562,0,0,1
52172,34922,5536,0,0,1
52148,34917,5514,0,0,1
52138,34917,5495,0,0,1
52147,34922,5477,0,0,1
52162,34938,5459,0,0,1
52187,34968,5442,0,0,1
52233,35009,5425,0,0,1
52292,35059,5406,0,0,1
52351,35125,5382,0,0,1
52417,35206,5355,0,0,1
52497,35295,5328,0,0,1
52576,35391,5300,0,0,1
52639,35490,5273,0,0,1
52695,35590,5253,0,0,1
52745,35693,5248,0,0,1
52759,35798,5258,0,0,1
52726,35902,5286,0,0,1
52673,36003,5335,0,0,1
52623,36099,5404,0,0,1
52569,36186,5489,0,0,1
52519,36264,5591,0,0,1
52513,36330,5714,0,0,1
52565,36382,5852,0,0,1
52648,36418,5997,0,0,1
52757,36439,6146,0,0,1
52912,36443,6304,0,0,1
53094,36435,6463,0,0,1
53247,36419,6616,0,0,1
53357,36399,6760,0,0,1
53439,36378,6897,0,0,1
53477,36357,7023,0,0,1
53437,36340,7136,0,0,1
53325,36335,7233,0,0,1
53175,36337,7316,0,0,1
52999,36344,7387,0,0,1
52802,36356,7449,0,0,1
52604,36370,7500,0,0,1
52436,36382,7543,0,0,1
52307,36398,7580,0,0,1
52211,36423,7613,0,0,1
52158,36453,7641,0,0,1
52168,36483,7663,0,0,1
52224,36510,7680,0,0,1
52297,36534,7694,0,0,1
52384,36553,7713,0,0,1
52490,36562,7733,0,0,1
52583,36560,7750,0,0,1
52637,36548,7764,0,0,1
52670,36528,7781,0,0,1
52698,36506,7800,0,0,1
52700,36483,7814,0,0,1
52665,36457,7824,0,0,1
52625,36429,7833,0,0,1
52607,36397,7836,0,0,1
52597,36360,7833,0,0,1
52590,36322,7827,0,0,1
52604,36283,7823,0,0,1
52645,36238,7818,0,0,1
52680,36190,7804,0,0,1
52692,36139,7783,0,0,1
52697,36085,7758,0,0,1
52697,36031,7727,0,0,1
52671,35979,7682,0,0,1
52614,35930,7621,0,0,1
52549,35885,7544,0,0,1
52489,35846,7457,0,0,1
52424,35814,7370,0,0,1
52355,35791,7291,0,0,1
52309,35779,7222,0,0,1
52293,35773,7160,0,0,1
52282,35768,7105,0,0,1
52268,35760,7057,0,0,1
52264,35750,7009,0,0,1
52261,35744,6958,0,0,1
52223,35744,6907,0,0,1
52150,35745,6860,0,0,1
52073,35740,6816,0,0,1
51997,35726,6772,0,0,1
51913,35704,6733,0,0,1
51836,35676,6700,0,0,1
51799,35646,6671,0,0,1
51797,35620,6644,0,0,1
51811,35604,6623,0,0,1
51855,35596,6609,0,0,1
51938,35597,6598,0,0,1
52018,35607,6588,0,0,1
52059,35623,6580,0,0,1
52078,35637,6577,0,0,1
52094,35648,6569,0,0,1
52071,35655,6554,0,0,1
51989,35653,6537,0,0,1
51879,35638,6524,0,0,1
51763,35609,6509,0,0,1
51632,35564,6491,0,0,1
51492,35510,6475,0,0,1
51383,35458,6463,0,0,1
51333,35408,6451,0,0,1
51328,35364,6442,0,0,1
51358,35323,6441,0,0,1
51428,35285,6441,0,0,1
51521,35253,6436,0,0,1
51592,35229,6431,0,0,1
51621,35212,6431,0,0,1
51618,35196,6430,0,0,1
51575,35175,6424,0,0,1
51458,35150,6417,0,0,1
51274,35124,6415,0,0,1
51069,35092,6413,0,0,1
50865,35056,6408,0,0,1
50657,35024,6403,0,0,1
50479,34999,6400,0,0,1
50373,34984,6395,0,0,1
50329,34978,6382,0,0,1
50312,34980,6362,0,0,1
50329,34990,6336,0,0,1
50396,35004,6304,0,0,1
50475,35017,6266,0,0,1
50525,35028,6227,0,0,1
50561,35038,6189,0,0,1
50606,35048,6150,0,0,1
50637,35057,6117,0,0,1
50637,35065,6090,0,0,1
50631,35066,6068,0,0,1
50650,35054,6050,0,0,1
50684,35032,6039,0,0,1
50722,35000,6038,0,0,1
50797,34965,6041,0,0,1
50932,34930,6045,0,0,1
51098,34899,6047,0,0,1
51273,34872,6047,0,0,1
51472,34848,6042,0,0,1
51698,34833,6025,0,0,1
51916,34831,5994,0,0,1
52106,34840,5951,0,0,1
52281,34853,5898,0,0,1
52451,34860,5836,0,0,1
52599,34856,5764,0,0,1
52714,34841,5688,0,0,1
52814,34818,5616,0,0,1
52906,34786,5550,0,0,1
52972,34746,5488,0,0,1
53007,34695,5433,0,0,1
53031,34631,5388,0,0,1
53041,34559,5353,0,0,1
53015,34491,5319,0,0,1
52968,34439,5284,0,0,1
52936,34408,5254,0,0,1
52930,34401,5230,0,0,1
52935,34422,5209,0,0,1
52967,34471,5195,0,0,1
53062,34542,5194,0,0,1
53219,34627,5210,0,0,1
53402,34720,5245,0,0,1
53614,34815,5303,0,0,1
53867,34912,5385,0,0,1
54115,35006,5488,0,0,1
54300,35096,5609,0,0,1
54422,35187,5744,0,0,1
54495,35281,5890,0,0,1
54494,35372,6041,0,0,1
54401,35459,6191,0,0,1
54255,35543,6341,0,0,1
54102,35626,6488,0,0,1
53940,35707,6625,0,0,1
53774,35784,6750,0,0,1
53653,35855,6863,0,0,1
53613,35923,6964,0,0,1
53625,35983,7048,0,0,1
53660,36033,7118,0,0,1
53732,36073,7179,0,0,1
53840,36100,7231,0,0,1
53936,36114,7275,0,0,1
53986,36117,7314,0,0,1
53997,36112,7353,0,0,1
53973,36104,7390,0,0,1
53894,36103,7424,0,0,1
53762,36110,7462,0,0,1
53611,36122,7507,0,0,1
53465,36134,7559,0,0,1
53317,36148,7619,0,0,1
53181,36169,7685,0,0,1
53091,36195,7748,0,0,1
53054,36223,7802,0,0,1
53051,36250,7848,0,0,1
53083,36278,7885,0,0,1
53168,36301,7911,0,0,1
53291,36318,7926,0,0,1
53408,36329,7936,0,0,1
53507,36332,7946,0,0,1
53602,36325,7955,0,0,1
53672,36312,7967,0,0,1
53676,36295,7989,0,0,1
53618,36278,8022,0,0,1
53528,36257,8062,0,0,1
53400,36227,8104,0,0,1
53219,36188,8147,0,0,1
53023,36144,8189,0,0,1
52858,36102,8221,0,0,1
52715,36063,8235,0,0,1
52581,36033,8232,0,0,1
52492,36006,8214,0,0,1
52466,35980,8180,0,0,1
52463,35954,8129,0,0,1
52450,35932,8068,0,0,1
52442,35913,8000,0,0,1
52450,35893,7927,0,0,1
52436,35873,7857,0,0,1
52375,35847,7800,0,0,1
52294,35810,7755,0,0,1
52217,35770,7720,0,0,1
52123,35731,7698,0,0,1
52004,35699,7693,0,0,1
51886,35674,7697,0,0,1
51778,35654,7699,0,0,1
51660,35637,7704,0,0,1
51520,35627,7712,0,0,1
51384,35623,7713,0,0,1
51260,35625,7701,0,0,1
51128,35633,7682,0,0,1
50991,35641,7660,0,0,1
50879,35641,7628,0,0,1
50794,35628,7583,0,0,1
50709,35607,7538,0,0,1
50633,35581,7498,0,0,1
50598,35551,7461,0,0,1
50602,35514,7425,0,0,1
50616,35471,7395,0,0,1
50655,35425,7372,0,0,1
50742,35380,7353,0,0,1
50851,35342,7333,0,0,1
50941,35313,7316,0,0,1
51006,35291,7305,0,0,1
51051,35278,7293,0,0,1
51061,35272,7280,0,0,1
51019,35275,7272,0,0,1
50937,35285,7265,0,0,1
50848,35295,7250,0,0,1
50758,35300,7221,0,0,1
50666,35302,7182,0,0,1
50603,35302,7137,0,0,1
50590,35297,7085,0,0,1
50616,35290,7024,0,0,1
50674,35281,6959,0,0,1
50797,35273,6896,0,0,1
50994,35268,6835,0,0,1
51222,35268,6777,0,0,1
51444,35275,6732,0,0,1
51672,35290,6709,0,0,1
51892,35310,6703,0,0,1
52050,35337,6705,0,0,1
52119,35369,6713,0,0,1
52126,35399,6727,0,0,1
52087,35427,6742,0,0,1
51985,35451,6752,0,0,1
51842,35469,6755,0,0,1
51716,35480,6752,0,0,1
51626,35479,6743,0,0,1
51551,35472,6722,0,0,1
51512,35460,6688,0,0,1
51552,35447,6650,0,0,1
51662,35438,6611,0,0,1
51799,35436,6569,0,0,1
51964,35440,6527,0,0,1
52177,35444,6493,0,0,1
52416,35442,6468,0,0,1
52641,35431,6449,0,0,1
52844,35416,6437,0,0,1
53044,35392,6440,0,0,1
53234,35357,6453,0,0,1
53384,35312,6470,0,0,1
53495,35253,6489,0,0,1
53590,35182,6505,0,0,1
53672,35106,6512,0,0,1
53735,35029,6505,0,0,1
53803,34961,6481,0,0,1
53904,34903,6442,0,0,1
54026,34852,6386,0,0,1
54155,34809,6316,0,0,1
54315,34777,6243,0,0,1
54514,34753,6178,0,0,1
54701,34732,6120,0,0,1
54832,34719,6073,0,0,1
54922,34711,6049,0,0,1
54977,34704,6050,0,0,1
54967,34692,6064,0,0,1
54883,34677,6089,0,0,1
54771,34658,6131,0,0,1
54666,34630,6188,0,0,1
54558,34593,6253,0,0,1
54456,34557,6323,0,0,1
54410,34530,6403,0,0,1
54438,34515,6490,0,0,1
54504,34516,6576,0,0,1
54590,34538,6661,0,0,1
54715,34584,6746,0,0,1
54857,34659,6828,0,0,1
54962,34758,6906,0,0,1
55004,34878,6977,0,0,1
54996,35007,7045,0,0,1
54930,35133,7106,0,0,1
54787,35249,7160,0,0,1
54585,35355,7213,0,0,1
54373,35450,7274,0,0,1
54179,35534,7343,0,0,1
54003,35612,7424,0,0,1
53869,35684,7519,0,0,1
53811,35754,7627,0,0,1
53814,35828,7746,0,0,1
53834,35904,7870,0,0,1
53864,35980,7996,0,0,1
53907,36054,8117,0,0,1
53909,36122,8224,0,0,1
53828,36184,8312,0,0,1
53681,36242,8382,0,0,1
53493,36292,8432,0,0,1
53261,36337,8460,0,0,1
52992,36378,8468,0,0,1
52721,36414,8463,0,0,1
52484,36441,8450,0,0,1
52293,36461,8437,0,0,1
52149,36476,8429,0,0,1
52070,36494,8431,0,0,1
52063,36513,8446,0,0,1
52096,36532,8471,0,0,1
52143,36557,8508,0,0,1
52216,36590,8558,0,0,1
52306,36631,8615,0,0,1
52365,36679,8664,0,0,1
52370,36730,8702,0,0,1
52350,36782,8730,0,0,1
52325,36836,8748,0,0,1
52267,36888,8749,0,0,1
52177,36942,8729,0,0,1
52095,36998,8689,0,0,1
