green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2,Anomaly_ch0
16905,44690,32524,0,0,1,1,1
16785,44600,32399,0,0,1,1,1
16678,44513,32266,0,0,1,1,1
16583,44430,32135,0,0,1,1,1
16477,44348,32008,0,0,1,1,1
16371,44270,31884,0,0,1,1,1
16286,44199,31769,0,0,1,1,1
16215,44135,31664,0,0,1,1,1
16139,44071,31563,0,0,1,1,1
16065,44008,31462,0,0,1,1,1
16003,43951,31360,0,0,1,1,1
15935,43890,31255,0,0,1,1,1
15846,43817,31139,0,0,1,1,1
15747,43735,31011,0,0,1,1,1
15658,43651,30880,0,0,1,1,1
15572,43568,30756,0,0,1,1,1
15478,43487,30644,0,0,1,1,1
15401,43420,30554,0,0,1,1,1
15362,43383,30501,0,0,1,1,1
15359,43380,30502,0,0,1,1,1
15390,43415,30569,0,0,1,1,1
15481,43499,30709,0,0,1,1,1
15643,43639,30926,0,0,1,1,1
15858,43826,31222,0,0,1,1,1
16112,44052,31591,0,0,1,1,1
16417,44317,32024,0,0,1,1,1
16774,44615,32512,0,0,1,1,1
17159,44935,33048,0,0,1,1,1
17558,45270,33622,0,0,1,1,1
17984,45621,34215,0,0,1,1,1
18430,45985,34813,0,0,1,1,1
18865,46347,35408,0,0,1,1,1
19281,46700,35990,0,0,1,1,1
19696,47046,36551,0,0,1,1,1
20108,47381,37088,0,0,1,1,1
20485,47689,37595,0,0,1,1,1
20819,47965,38059,0,0,1,1,1
21127,48211,38471,0,0,1,1,1
21401,48421,38826,0,0,1,1,1
21609,48582,39116,0,0,1,1,1
21748,48692,39337,0,0,1,1,1
21844,48762,39498,0,0,1,1,1
21898,48799,39608,0,0,1,1,1
21899,48800,39669,0,0,1,1,1
21860,48772,39685,0,0,1,1,1
21811,48730,39668,0,0,1,1,1
21763,48684,39638,0,0,1,1,1
21709,48635,39604,0,0,1,1,1
21661,48590,39570,0,0,1,1,1
21635,48558,39541,0,0,1,1,1
21621,48537,39522,0,0,1,1,1
21602,48521,39510,0,0,1,1,1
21592,48515,39502,0,0,1,1,1
21603,48522,39501,0,0,1,1,1
21618,48529,39507,0,0,1,1,1
21618,48529,39516,0,0,1,1,1
21615,48526,39523,0,0,1,1,1
21619,48525,39527,0,0,1,1,1
21608,48514,39527,0,0,1,1,1
21566,48481,39515,0,0,1,1,1
21508,48431,39482,0,0,1,1,1
21446,48370,39435,0,0,1,1,1
21367,48295,39376,0,0,1,1,1
21263,48205,39300,0,0,1,1,1
21154,48110,39207,0,0,1,1,1
21057,48020,39106,0,0,1,1,1
20962,47936,39004,0,0,1,1,1
20865,47859,38902,0,0,1,1,1
20787,47796,38800,0,0,1,1,1
20733,47751,38707,0,0,1,1,1
20683,47717,38624,0,0,1,1,1
20627,47687,38551,0,0,1,1,1
20582,47661,38479,0,0,1,1,1
20543,47635,38402,0,0,1,1,1
20482,47597,38316,0,0,1,1,1
20398,47541,38216,0,0,1,1,1
20315,47475,38104,0,0,1,1,1
20232,47400,37984,0,0,1,1,1
20126,47309,37857,0,0,1,1,1
20001,47205,37722,0,0,1,1,1
19885,47099,37579,0,0,1,1,1
19775,46995,37437,0,0,1,1,1
19653,46891,37300,0,0,1,1,1
19525,46788,37169,0,0,1,1,1
19415,46695,37047,0,0,1,1,1
19318,46611,36938,0,0,1,1,1
19213,46529,36841,0,0,1,1,1
19104,46448,36749,0,0,1,1,1
19009,46370,36660,0,0,1,1,1
18914,46293,36576,0,0,1,1,1
18798,46207,36489,0,0,1,1,1
18670,46116,36394,0,0,1,1,1
18547,46024,36290,0,0,1,1,1
18417,45930,36179,0,0,1,1,1
18266,45824,36058,0,0,1,1,1
18110,45715,35926,0,0,1,1,1
17969,45608,35790,0,0,1,1,1
17829,45496,35654,0,0,1,1,1
17675,45373,35513,0,0,1,1,1
17515,45248,35364,0,0,1,1,1
17360,45124,35209,0,0,1,1,1
17195,44996,35048,0,0,1,1,1
17010,44861,34876,0,0,1,1,1
16827,44723,34691,0,0,1,1,1
16659,44587,34498,0,0,1,1,1
16488,44448,34303,0,0,1,1,1
16305,44305,34104,0,0,1,1,1
16129,44165,33903,0,0,1,1,1
15967,44033,33709,0,0,1,1,1
15804,43904,33524,0,0,1,1,1
15639,43779,33348,0,0,1,1,1
15494,43668,33180,0,0,1,1,1
15371,43570,33023,0,0,1,1,1
15250,43481,32879,0,0,1,1,1
15134,43401,32747,0,0,1,1,1
15048,43342,32628,0,0,1,1,1
14994,43302,32525,0,0,1,1,1
14945,43268,32436,0,0,1,1,1
14896,43235,32352,0,0,1,1,1
14861,43205,32268,0,0,1,1,1
14836,43178,32187,0,0,1,1,1
14792,43143,32106,0,0,1,1,1
14727,43099,32016,0,0,1,1,1
14659,43050,31913,0,0,1,1,1
14575,42986,31799,0,0,1,1,1
14456,42902,31675,0,0,1,1,1
14327,42809,31541,0,0,1,1,1
14221,42725,31404,0,0,1,1,1
14137,42651,31275,0,0,1,1,1
14056,42584,31156,0,0,1,1,1
13983,42525,31049,0,0,1,1,1
13937,42482,30958,0,0,1,1,1
13908,42454,30885,0,0,1,1,1
13880,42435,30826,0,0,1,1,1
13863,42424,30777,0,0,1,1,1
13871,42425,30740,0,0,1,1,1
13886,42432,30714,0,0,1,1,1
13889,42438,30693,0,0,1,1,1
13897,42445,30675,0,0,1,1,1
13922,42457,30661,0,0,1,1,1
13945,42467,30652,0,0,1,1,1
13952,42472,30637,0,0,1,1,1
13963,42477,30615,0,0,1,1,1
13986,42485,30591,0,0,1,1,1
14000,42491,30570,0,0,1,1,1
13993,42489,30547,0,0,1,1,1
13985,42487,30517,0,0,1,1,1
13985,42488,30488,0,0,1,1,1
13979,42485,30460,0,0,1,1,1
13962,42474,30425,0,0,1,1,1
13952,42464,30385,0,0,1,1,1
13953,42457,30344,0,0,1,1,1
13947,42448,30307,0,0,1,1,1
13935,42437,30273,0,0,1,1,1
13940,42435,30242,0,0,1,1,1
13962,42446,30217,0,0,1,1,1
13980,42458,30198,0,0,1,1,1
13988,42468,30181,0,0,1,1,1
14008,42482,30163,0,0,1,1,1
14038,42497,30145,0,0,1,1,1
14054,42505,30124,0,0,1,1,1
14054,42504,30095,0,0,1,1,1
14055,42497,30054,0,0,1,1,1
14054,42485,30008,0,0,1,1,1
14027,42459,29954,0,0,1,1,1
13981,42419,29888,0,0,1,1,1
13942,42373,29813,0,0,1,1,1
13902,42324,29736,0,0,1,1,1
13841,42269,29661,0,0,1,1,1
13774,42214,29584,0,0,1,1,1
13724,42171,29508,0,0,1,1,1
13684,42134,29438,0,0,1,1,1
13634,42096,29369,0,0,1,1,1
13583,42060,29295,0,0,1,1,1
13550,42030,29221,0,0,1,1,1
13522,41999,29149,0,0,1,1,1
13482,41964,29079,0,0,1,1,1
13445,41933,29010,0,0,1,1,1
13425,41911,28946,0,0,1,1,1
13406,41892,28887,0,0,1,1,1
13371,41869,28828,0,0,1,1,1
13334,41844,28762,0,0,1,1,1
13306,41819,28691,0,0,1,1,1
13265,41783,28616,0,0,1,1,1
13196,41729,28532,0,0,1,1,1
13119,41666,28435,0,0,1,1,1
13041,41597,28326,0,0,1,1,1
12949,41518,28210,0,0,1,1,1
12844,41435,28090,0,0,1,1,1
12752,41360,27973,0,0,1,1,1
12688,41305,27878,0,0,1,1,1
12643,41270,27819,0,0,1,1,1
12621,41265,27805,0,0,1,1,1
12657,41305,27852,0,0,1,1,1
12765,41400,27975,0,0,1,1,1
12930,41544,28181,0,0,1,1,1
13151,41735,28468,0,0,1,1,1
13450,41979,28835,0,0,1,1,1
13813,42271,29279,0,0,1,1,1
14207,42595,29789,0,0,1,1,1
14626,42942,30348,0,0,1,1,1
15085,43312,30944,0,0,1,1,1
15569,43697,31567,0,0,1,1,1
16042,44082,32199,0,0,1,1,1
16499,44458,32824,0,0,1,1,1
16955,44827,33431,0,0,1,1,1
17400,45179,34015,0,0,1,1,1
17807,45501,34566,0,0,1,1,1
18174,45796,35074,0,0,1,1,1
18519,46072,35539,0,0,1,1,1
18836,46323,35964,0,0,1,1,1
19109,46542,36347,0,0,1,1,1
19354,46738,36690,0,0,1,1,1
19592,46921,36997,0,0,1,1,1
19818,47091,37270,0,0,1,1,1
20015,47243,37511,0,0,1,1,1
20195,47380,37721,0,0,1,1,1
20368,47510,37901,0,0,1,1,1
20520,47626,38056,0,0,1,1,1
20640,47724,38187,0,0,1,1,1
20748,47809,38299,0,0,1,1,1
20853,47888,38396,0,0,1,1,1
20940,47955,38481,0,0,1,1,1
21000,48000,38550,0,0,1,1,1
21049,48030,38604,0,0,1,1,1
21098,48052,38646,0,0,1,1,1
21130,48063,38678,0,0,1,1,1
21138,48059,38699,0,0,1,1,1
21144,48052,38711,0,0,1,1,1
21153,48044,38718,0,0,1,1,1
21145,48029,38720,0,0,1,1,1
21115,48003,38711,0,0,1,1,1
21086,47975,38694,0,0,1,1,1
21062,47948,38676,0,0,1,1,1
21027,47921,38658,0,0,1,1,1
20982,47893,38639,0,0,1,1,1
20955,47875,38623,0,0,1,1,1
20948,47869,38613,0,0,1,1,1
20938,47866,38604,0,0,1,1,1
20920,47862,38593,0,0,1,1,1
20915,47859,38576,0,0,1,1,1
20915,47852,38553,0,0,1,1,1
20894,47830,38514,0,0,1,1,1
20844,47787,38451,0,0,1,1,1
20783,47730,38362,0,0,1,1,1
20703,47656,38249,0,0,1,1,1
20577,47555,38110,0,0,1,1,1
20415,47429,37943,0,0,1,1,1
20244,47290,37752,0,0,1,1,1
20064,47142,37548,0,0,1,1,1
19864,46983,37339,0,0,1,1,1
19656,46822,37129,0,0,1,1,1
19469,46670,36926,0,0,1,1,1
19298,46526,36736,0,0,1,1,1
19127,46388,36556,0,0,1,1,1
18966,46259,36383,0,0,1,1,1
18830,46145,36223,0,0,1,1,1
18707,46043,36080,0,0,1,1,1
18585,45948,35952,0,0,1,1,1
18478,45866,35839,0,0,1,1,1
18400,45799,35741,0,0,1,1,1
18333,45741,35660,0,0,1,1,1
18261,45688,35591,0,0,1,1,1
18200,45640,35527,0,0,1,1,1
18157,45599,35466,0,0,1,1,1
18111,45558,35407,0,0,1,1,1
18054,45514,35350,0,0,1,1,1
18002,45474,35293,0,0,1,1,1
17961,45438,35239,0,0,1,1,1
17910,45396,35183,0,0,1,1,1
17841,45342,35120,0,0,1,1,1
17772,45283,35046,0,0,1,1,1
17705,45217,34958,0,0,1,1,1
17612,45138,34860,0,0,1,1,1
17490,45043,34749,0,0,1,1,1
17364,44944,34625,0,0,1,1,1
17242,44842,34490,0,0,1,1,1
17103,44732,34346,0,0,1,1,1
16953,44617,34194,0,0,1,1,1
16815,44509,34033,0,0,1,1,1
16694,44410,33873,0,0,1,1,1
16570,44315,33718,0,0,1,1,1
16444,44226,33571,0,0,1,1,1
16339,44149,33436,0,0,1,1,1
16253,44082,33311,0,0,1,1,1
16158,44013,33191,0,0,1,1,1
16056,43941,33068,0,0,1,1,1
15971,43876,32946,0,0,1,1,1
15891,43815,32826,0,0,1,1,1
15796,43748,32704,0,0,1,1,1
15696,43675,32575,0,0,1,1,1
15612,43603,32439,0,0,1,1,1
15533,43530,32304,0,0,1,1,1
15439,43452,32169,0,0,1,1,1
15342,43373,32032,0,0,1,1,1
15254,43298,31894,0,0,1,1,1
15165,43219,31760,0,0,1,1,1
15056,43132,31625,0,0,1,1,1
14937,43041,31486,0,0,1,1,1
14825,42949,31345,0,0,1,1,1
14707,42849,31206,0,0,1,1,1
14572,42741,31063,0,0,1,1,1
14440,42635,30917,0,0,1,1,1
14323,42540,30773,0,0,1,1,1
14209,42453,30635,0,0,1,1,1
14090,42368,30501,0,0,1,1,1
13983,42290,30368,0,0,1,1,1
13897,42223,30240,0,0,1,1,1
13813,42159,30124,0,0,1,1,1
13726,42096,30020,0,0,1,1,1
13648,42039,29922,0,0,1,1,1
13580,41988,29826,0,0,1,1,1
13499,41936,29725,0,0,1,1,1
13401,41873,29614,0,0,1,1,1
13308,41801,29497,0,0,1,1,1
13215,41721,29378,0,0,1,1,1
13100,41629,29255,0,0,1,1,1
12965,41528,29124,0,0,1,1,1
12840,41429,28988,0,0,1,1,1
12727,41334,28851,0,0,1,1,1
12604,41233,28712,0,0,1,1,1
12474,41127,28571,0,0,1,1,1
12357,41026,28427,0,0,1,1,1
12244,40926,28281,0,0,1,1,1
12113,40822,28129,0,0,1,1,1
11967,40716,27970,0,0,1,1,1
11830,40614,27807,0,0,1,1,1
11695,40514,27645,0,0,1,1,1
11540,40407,27479,0,0,1,1,1
11374,40291,27304,0,0,1,1,1
11221,40174,27125,0,0,1,1,1
11079,40059,26948,0,0,1,1,1
10933,39942,26774,0,0,1,1,1
10789,39827,26605,0,0,1,1,1
10660,39721,26444,0,0,1,1,1
10531,39621,26290,0,0,1,1,1
10387,39520,26137,0,0,1,1,1
10239,39420,25980,0,0,1,1,1
10100,39323,25821,0,0,1,1,1
9959,39227,25664,0,0,1,1,1
9804,39122,25504,0,0,1,1,1
9647,39015,25339,0,0,1,1,1
9504,38915,25176,0,0,1,1,1
9368,38818,25021,0,0,1,1,1
9227,38717,24869,0,0,1,1,1
9094,38622,24717,0,0,1,1,1
8984,38540,24573,0,0,1,1,1
8880,38463,24440,0,0,1,1,1
8770,38385,24312,0,0,1,1,1
8665,38314,24181,0,0,1,1,1
8571,38253,24051,0,0,1,1,1
8470,38190,23925,0,0,1,1,1
8357,38116,23796,0,0,1,1,1
8245,38036,23656,0,0,1,1,1
8139,37961,23513,0,0,1,1,1
8026,37885,23374,0,0,1,1,1
7905,37803,23233,0,0,1,1,1
7797,37723,23091,0,0,1,1,1
7704,37649,22954,0,0,1,1,1
7609,37575,22826,0,0,1,1,1
7511,37501,22706,0,0,1,0,1
7437,37442,22604,0,0,1,0,1
7390,37403,22533,0,0,1,0,1
7358,37378,22501,0,0,1,0,1
7348,37371,22512,0,0,1,0,1
7389,37397,22574,0,0,1,0,1
7484,37461,22699,0,0,1,0,1
7612,37558,22886,0,0,1,0,1
7776,37687,23129,0,0,1,0,1
7995,37856,23424,0,0,1,0,1
8263,38063,23775,0,0,1,0,1
8557,38293,24178,0,0,1,0,1
8868,38536,24618,0,0,1,0,1
9201,38794,25086,0,0,1,0,1
9548,39066,25575,0,0,1,0,1
9894,39340,26075,0,0,1,0,1
10240,39616,26575,0,0,1,0,1
10591,39894,27069,0,0,1,0,1
10936,40170,27554,0,0,1,0,1
11259,40430,28016,0,0,1,0,1
11561,40673,28441,0,0,1,0,1
11850,40902,28831,0,0,1,0,1
12111,41110,29186,0,0,1,0,1
12330,41289,29498,0,0,1,0,1
12519,41438,29762,0,0,1,0,1
12690,41564,29987,0,0,1,0,1
12827,41667,30178,0,0,1,0,1
12922,41742,30331,0,0,1,0,1
12993,41793,30441,0,0,1,0,1
13050,41829,30519,0,0,1,0,1
13082,41847,30575,0,0,1,0,1
13085,41848,30610,0,0,1,0,1
13086,41841,30625,0,0,1,0,1
13094,41829,30624,0,0,1,0,1
13089,41811,30613,0,0,1,0,1
13067,41788,30599,0,0,1,0,1
13052,41770,30583,0,0,1,0,1
13049,41761,30569,0,0,1,0,1
13039,41754,30561,0,0,1,0,1
13022,41746,30557,0,0,1,0,1
13018,41745,30556,0,0,1,0,1
13027,41745,30558,0,0,1,0,1
13025,41740,30563,0,0,1,0,1
13011,41729,30566,0,0,1,0,1
13008,41724,30573,0,0,1,0,1
13016,41725,30588,0,0,1,0,1
13021,41727,30609,0,0,1,0,1
13025,41728,30627,0,0,1,0,1
13039,41734,30638,0,0,1,0,1
13053,41742,30645,0,0,1,0,1
13046,41740,30640,0,0,1,0,1
13021,41728,30612,0,0,1,0,1
12993,41709,30564,0,0,1,0,1
12954,41682,30503,0,0,1,0,1
12894,41641,30428,0,0,1,0,1
12821,41586,30331,0,0,1,0,1
12752,41529,30219,0,0,1,0,1
12674,41470,30104,0,0,1,0,1
12576,41402,29986,0,0,1,0,1
12476,41329,29863,0,0,1,0,1
12389,41260,29739,0,0,1,0,1
12308,41194,29623,0,0,1,0,1
12222,41130,29514,0,0,1,0,1
12145,41072,29410,0,0,1,0,1
12089,41030,29321,0,0,1,0,1
12044,40999,29252,0,0,1,0,1
11998,40970,29199,0,0,1,0,1
11962,40947,29155,0,0,1,0,1
11945,40933,29122,0,0,1,0,1
11930,40921,29097,0,0,1,0,1
11907,40905,29076,0,0,1,0,1
11890,40890,29058,0,0,1,0,1
11888,40883,29047,0,0,1,0,1
11886,40881,29047,0,0,1,0,1
11877,40879,29048,0,0,1,0,1
11876,40877,29047,0,0,1,0,1
11888,40882,29052,0,0,1,0,1
11892,40889,29061,0,0,1,0,1
11881,40892,29065,0,0,1,0,1
11873,40891,29060,0,0,1,0,0
11869,40886,29046,0,0,1,0,0
11845,40871,29022,0,0,1,0,0
11798,40845,28984,0,0,1,0,0
11751,40812,28934,0,0,1,0,0
11706,40774,28877,0,0,1,0,0
11645,40726,28808,0,0,1,0,0
11571,40670,28723,0,0,1,0,0
11505,40616,28627,0,0,1,0,0
11447,40564,28529,0,0,1,0,0
11379,40507,28432,0,0,1,0,0
11306,40447,28333,0,0,1,0,0
11247,40393,28236,0,0,1,0,0
11193,40344,28145,0,0,1,0,0
11125,40291,28051,0,0,1,0,0
11046,40229,27947,0,0,1,0,0
10974,40166,27836,0,0,1,0,0
10906,40105,27726,0,0,1,0,0
10823,40039,27615,0,0,1,0,0
10728,39967,27497,0,0,0,0,0
10635,39893,27372,0,0,0,0,0
10537,39816,27247,0,0,0,0,0
10423,39730,27118,0,0,0,0,0
10306,39639,26981,0,0,0,0,0
10201,39555,26844,0,0,0,0,0
10099,39475,26713,0,0,0,0,0
9991,39394,26585,0,0,0,0,0
9888,39315,26455,0,0,0,0,0
9802,39243,26330,0,0,0,0,0
9719,39174,26212,0,0,0,0,0
9628,39103,26097,0,0,0,0,0
9540,39035,25982,0,0,0,0,0
9463,38974,25867,0,0,0,0,0
9383,38916,25755,0,0,0,0,0
9295,38858,25646,0,0,0,0,0
9222,38807,25538,0,0,0,0,0
9167,38764,25436,0,0,0,0,0
9108,38721,25340,0,0,0,0,0
9040,38676,25245,0,0,0,0,0
8983,38637,25151,0,0,0,0,0
8938,38604,25062,0,0,0,0,0
8878,38565,24974,0,0,0,0,0
8796,38511,24875,0,0,0,0,0
8716,38451,24765,0,0,0,0,0
8634,38385,24651,0,0,0,0,0
8531,38308,24534,0,0,0,0,0
8410,38221,24411,0,0,0,0,0
8297,38134,24281,0,0,0,0,0
8193,38049,24151,0,0,0,0,0
8079,37960,24021,0,0,0,0,0
7960,37869,23892,0,0,0,0,0
7861,37786,23768,0,0,0,0,0
7780,37715,23657,0,0,0,0,0
7699,37654,23558,0,0,0,0,0
7619,37599,23463,0,0,0,0,0
7554,37550,23370,0,0,0,0,0
7495,37503,23281,0,0,0,0,0
7423,37448,23190,0,0,0,0,0
7346,37389,23093,0,0,0,0,0
7276,37333,22995,0,0,0,0,0
7206,37279,22901,0,0,0,0,0
7120,37218,22806,0,0,0,0,0
7031,37152,22704,0,0,0,0,0
6953,37088,22596,0,0,0,0,0
6873,37024,22490,0,0,0,0,0
6779,36956,22384,0,0,0,0,0
6687,36887,22273,0,0,0,0,0
6608,36825,22160,0,0,0,0,0
6527,36765,22052,0,0,0,0,0
6431,36696,21943,0,0,0,0,0
6331,36622,21824,0,0,0,0,0
6236,36548,21700,0,0,0,0,0
6137,36472,21577,0,0,0,0,0
6029,36392,21451,0,0,0,0,0
5926,36315,21321,0,0,0,0,0
5834,36241,21192,0,0,0,0,0
5737,36164,21074,0,0,0,0,0
5634,36085,20967,0,0,0,0,0
5551,36022,20875,0,0,0,0,0
5500,35985,20813,0,0,0,0,0
5471,35973,20791,0,0,0,0,0
5471,35989,20819,0,0,0,0,0
5529,36044,20908,0,0,0,0,0
5644,36141,21061,0,0,0,0,0
5794,36268,21278,0,0,0,0,0
5980,36423,21550,0,0,0,0,0
6221,36615,21870,0,0,0,0,0
6513,36842,22242,0,0,0,0,0
6828,37089,22661,0,0,0,0,0
7159,37348,23110,0,0,0,0,0
7518,37620,23577,0,0,0,0,0
7892,37899,24058,0,0,0,0,0
8249,38175,24538,0,0,0,0,0
8581,38440,25004,0,0,0,0,0
8900,38695,25448,0,0,0,0,0
9197,38935,25867,0,0,0,0,0
9458,39150,26251,0,0,0,0,0
9694,39338,26594,0,0,0,0,0
9921,39507,26900,0,0,0,0,0
10124,39654,27174,0,0,0,0,0
10288,39774,27412,0,0,0,0,0
10423,39870,27612,0,0,0,0,0
10545,39955,27777,0,0,0,0,0
10644,40022,27913,0,0,0,0,0
10710,40069,28020,0,0,0,0,0
10753,40101,28099,0,0,0,0,0
10789,40128,28156,0,0,0,0,0
10812,40145,28197,0,0,0,0,0
10813,40147,28222,0,0,0,0,0
10810,40143,28227,0,0,0,0,0
10813,40141,28222,0,0,0,0,0
10811,40137,28218,0,0,0,0,0
10798,40131,28217,0,0,0,0,0
10791,40128,28216,0,0,0,0,0
10802,40135,28221,0,0,0,0,0
10813,40143,28233,0,0,0,0,0
10817,40147,28248,0,0,0,0,0
10830,40154,28266,0,0,0,0,0
10858,40167,28289,0,0,0,0,0
10879,40177,28317,0,0,0,0,0
10886,40180,28337,0,0,0,0,0
10893,40182,28347,0,0,0,0,0
10897,40178,28348,0,0,0,0,0
10877,40161,28334,0,0,0,0,0
10831,40129,28296,0,0,0,0,0
10782,40085,28235,0,0,0,0,0
10728,40032,28157,0,0,0,0,0
10649,39967,28061,0,0,0,0,0
10549,39890,27947,0,0,0,0,0
10454,39813,27821,0,0,0,0,0
10364,39739,27696,0,0,0,0,0
10260,39661,27574,0,0,0,0,0
10147,39581,27447,0,0,0,0,0
10047,39506,27315,0,0,0,0,0
9960,39439,27188,0,0,0,0,0
9871,39370,27069,0,0,0,0,0
9788,39302,26957,0,0,0,0,0
9728,39248,26855,0,0,0,0,0
9680,39207,26769,0,0,0,0,0
9628,39171,26696,0,0,0,0,0
9586,39142,26636,0,0,0,0,0
9574,39132,26592,0,0,0,0,0
9577,39135,26566,0,0,0,0,0
9579,39142,26556,0,0,0,0,0
9589,39154,26559,0,0,0,0,0
9615,39177,26573,0,0,0,0,0
9638,39198,26595,0,0,0,0,0
9646,39211,26618,0,0,0,0,0
9654,39218,26637,0,0,0,0,0
9672,39228,26654,0,0,0,0,0
9684,39234,26671,0,0,0,0,0
9679,39232,26686,0,0,0,0,0
9675,39227,26694,0,0,0,0,0
9685,39226,26700,0,0,0,0,0
9692,39226,26706,0,0,0,0,0
9684,39219,26706,0,0,0,0,0
9676,39211,26694,0,0,0,0,0
9674,39206,26674,0,0,0,0,0
9660,39197,26647,0,0,0,0,0
9628,39180,26611,0,0,0,0,0
9601,39160,26566,0,0,0,0,0
9580,39141,26518,0,0,0,0,0
9545,39117,26465,0,0,0,0,0
9493,39084,26403,0,0,0,0,0
9443,39048,26329,0,0,0,0,0
9392,39006,26250,0,0,0,0,0
9320,38953,26165,0,0,0,0,0
9229,38891,26068,0,0,0,0,0
9145,38829,25960,0,0,0,0,0
9066,38769,25846,0,0,0,0,0
8970,38702,25728,0,0,0,0,0
8865,38629,25606,0,0,0,0,0
8776,38564,25487,0,0,0,0,0
8704,38510,25378,0,0,0,0,0
8629,38454,25277,0,0,0,0,0
8559,38396,25179,0,0,0,0,0
8512,38348,25088,0,0,0,0,0
8472,38307,25002,0,0,0,0,0
8416,38261,24917,0,0,0,0,0
8354,38211,24830,0,0,0,0,0
8300,38166,24744,0,0,0,0,0
8247,38125,24660,0,0,0,0,0
8180,38079,24575,0,0,0,0,0
8109,38029,24484,0,0,0,0,0
8050,37982,24391,0,0,0,0,0
7986,37934,24300,0,0,0,0,0
7905,37877,24207,0,0,0,0,0
7817,37814,24107,0,0,0,0,0
7734,37752,24002,0,0,0,0,0
7641,37683,23898,0,0,0,0,0
7529,37603,23791,0,0,0,0,0
7417,37521,23676,0,0,0,0,0
7319,37444,23554,0,0,0,0,0
7224,37371,23436,0,0,0,0,0
7131,37300,23323,0,0,0,0,0
7059,37239,23215,0,0,0,0,0
7012,37193,23113,0,0,0,0,0
6967,37156,23023,0,0,0,0,0
6917,37119,22936,0,0,0,0,0
6876,37089,22853,0,0,0,0,0
6845,37063,22780,0,0,0,0,0
6803,37032,22714,0,0,0,0,0
6751,36995,22647,0,0,0,0,0
6705,36957,22576,0,0,0,0,0
6666,36924,22503,0,0,0,0,0
6611,36884,22428,0,0,0,0,0
6537,36833,22342,0,0,0,0,0
6466,36779,22249,0,0,0,0,0
6397,36725,22157,0,0,0,0,0
6310,36663,22063,0,0,0,0,0
6206,36591,21959,0,0,0,0,0
6108,36518,21848,0,0,0,0,0
6017,36446,21738,0,0,0,0,0
5916,36372,21627,0,0,0,0,0
5813,36296,21514,0,0,0,0,0
5728,36228,21402,0,0,0,0,0
5655,36170,21299,0,0,0,0,0
5577,36116,21207,0,0,0,0,0
5502,36069,21122,0,0,0,0,0
5445,36033,21042,0,0,0,0,0
5398,36002,20968,0,0,0,0,0
5346,35964,20896,0,0,0,0,0
5294,35922,20822,0,0,0,0,0
5253,35885,20744,0,0,0,0,0
5210,35847,20668,0,0,0,0,0
5152,35800,20589,0,0,0,0,0
5091,35749,20504,0,0,0,0,0
5042,35704,20416,0,0,0,0,0
4993,35661,20332,0,0,0,0,0
4933,35614,20250,0,0,0,0,0
4875,35569,20169,0,0,0,0,0
4831,35534,20095,0,0,0,0,0
4787,35506,20031,0,0,0,0,0
4735,35476,19968,0,0,0,0,0
4684,35447,19901,0,0,0,0,0
4639,35419,19835,0,0,0,0,0
4588,35389,19768,0,0,0,0,0
4525,35348,19694,0,0,0,0,0
4471,35305,19610,0,0,0,0,0
4430,35266,19527,0,0,0,0,0
4386,35228,19454,0,0,0,0,0
4344,35194,19397,0,0,0,0,0
4327,35176,19360,0,0,0,0,0
4345,35185,19357,0,0,0,0,0
4382,35217,19396,0,0,0,0,0
4440,35274,19480,0,0,0,0,0
4545,35364,19614,0,0,0,0,0
4698,35488,19805,0,0,0,0,0
4878,35637,20050,0,0,0,0,0
5086,35811,20345,0,0,0,0,0
5341,36018,20690,0,0,0,0,0
5644,36254,21087,0,0,0,0,0
5970,36509,21530,0,0,0,0,0
6312,36782,22007,0,0,0,0,0
6686,37077,22513,0,0,0,0,0
7081,37383,23041,0,0,0,0,0
7469,37683,23578,0,0,0,0,0
7845,37972,24106,0,0,0,0,0
8218,38254,24614,0,0,0,0,0
8577,38526,25100,0,0,0,0,0
8902,38777,25556,0,0,0,0,0
9198,39006,25973,0,0,0,0,0
9480,39217,26352,0,0,0,0,0
9735,39407,26696,0,0,0,0,0
9951,39568,27002,0,0,0,0,0
10142,39707,27267,0,0,0,0,0
10321,39835,27501,0,0,0,0,0
10478,39947,27707,0,0,0,0,0
10600,40038,27882,0,0,0,0,0
10705,40116,28028,0,0,0,0,0
10803,40187,28151,0,0,0,0,0
10877,40244,28258,0,0,0,0,0
10920,40278,28346,0,0,0,0,0
10952,40299,28413,0,0,0,0,0
10986,40317,28465,0,0,0,0,0
11008,40330,28507,0,0,0,0,0
11013,40339,28541,0,0,0,0,0
11021,40350,28566,0,0,0,0,0
11041,40366,28590,0,0,0,0,0
11055,40380,28619,0,0,0,0,0
11062,40389,28651,0,0,0,0,0
11083,40406,28685,0,0,0,0,0
11121,40431,28724,0,0,0,0,0
11153,40457,28770,0,0,0,0,0
11180,40484,28818,0,0,0,0,0
11222,40517,28865,0,0,0,0,0
11280,40558,28919,0,0,0,0,0
11331,40597,28978,0,0,0,0,0
11368,40629,29031,0,0,0,0,0
11405,40656,29071,0,0,0,0,0
11436,40676,29101,0,0,0,0,0
11437,40676,29118,0,0,0,0,0
11409,40657,29111,0,0,0,0,0
11379,40629,29081,0,0,0,0,0
