green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch0
53367,24014,31386,0,0
53229,23924,31288,0,0
53098,23837,31194,0,0
52972,23756,31101,0,0
52848,23679,31002,0,0
52729,23606,30899,0,0
52618,23535,30793,0,0
52513,23465,30683,0,0
52409,23391,30569,0,0
52306,23315,30459,0,0
52208,23239,30358,0,0
52109,23159,30257,0,0
52005,23071,30148,0,0
51894,22978,30029,0,0
51779,22881,29908,0,0
51658,22782,29788,0,0
51533,22680,29666,0,0
51411,22584,29547,0,0
51306,22504,29440,0,0
51219,22442,29347,0,0
51151,22399,29273,0,0
51116,22386,29230,0,0
51126,22408,29228,0,0
51184,22465,29270,0,0
51294,22559,29362,0,0
51467,22695,29509,0,0
51699,22870,29713,0,0
51984,23079,29966,0,0
52322,23326,30266,0,0
52707,23608,30615,0,0
53129,23915,31005,0,0
53573,24233,31419,0,0
54025,24552,31846,0,0
54477,24870,32281,0,0
54924,25183,32718,0,0
55363,25485,33149,0,0
55787,25777,33573,0,0
56190,26059,33987,0,0
56564,26323,34382,0,0
56905,26561,34748,0,0
57208,26774,35082,0,0
57480,26967,35384,0,0
57718,27135,35650,0,0
57918,27275,35879,0,0
58086,27395,36076,0,0
58228,27500,36243,0,0
58342,27589,36380,0,0
58430,27661,36485,0,0
58500,27718,36563,0,0
58559,27764,36623,0,0
58609,27805,36673,0,0
58650,27840,36712,0,0
58687,27869,36739,0,0
58723,27890,36757,0,0
58757,27903,36767,0,0
58781,27906,36770,0,0
58802,27909,36770,0,0
58829,27918,36774,0,0
58855,27930,36777,0,0
58873,27936,36777,0,0
58883,27937,36776,0,0
58883,27931,36768,0,0
58870,27915,36751,0,0
58844,27890,36729,0,0
58810,27859,36706,0,0
58766,27825,36685,0,0
58703,27785,36662,0,0
58616,27735,36629,0,0
58512,27674,36583,0,0
58397,27605,36524,0,0
58274,27531,36452,0,0
58146,27458,36371,0,0
58021,27390,36287,0,0
57902,27327,36201,0,0
57790,27267,36112,0,0
57684,27212,36025,0,0
57583,27160,35943,0,0
57487,27105,35861,0,0
57392,27045,35780,0,0
57304,26987,35705,0,0
57231,26940,35640,0,0
57171,26898,35583,0,0
57115,26854,35530,0,0
57062,26812,35480,0,0
57020,26780,35436,0,0
56988,26755,35398,0,0
56958,26735,35367,0,0
56931,26719,35347,0,0
56913,26707,35335,0,0
56897,26697,35325,0,0
56878,26688,35318,0,0
56861,26687,35320,0,0
56850,26696,35335,0,0
56844,26711,35357,0,0
56835,26726,35375,0,0
56822,26738,35389,0,0
56807,26745,35397,0,0
56785,26738,35390,0,0
56753,26717,35367,0,0
56714,26687,35333,0,0
56669,26651,35292,0,0
56617,26611,35247,0,0
56555,26563,35196,0,0
56478,26508,35141,0,0
56386,26448,35076,0,0
56281,26380,34995,0,0
56164,26301,34903,0,0
56041,26218,34809,0,0
55919,26135,34711,0,0
55796,26052,34602,0,0
55672,25966,34482,0,0
55553,25880,34363,0,0
55437,25795,34243,0,0
55317,25706,34116,0,0
55194,25613,33982,0,0
55074,25521,33850,0,0
54952,25430,33722,0,0
54820,25334,33596,0,0
54681,25233,33469,0,0
54538,25131,33345,0,0
54389,25025,33220,0,0
54229,24913,33089,0,0
54062,24800,32957,0,0
53898,24692,32831,0,0
53730,24583,32703,0,0
53558,24472,32568,0,0
53388,24365,32429,0,0
53228,24265,32294,0,0
53071,24167,32162,0,0
52913,24065,32031,0,0
52762,23965,31903,0,0
52625,23875,31782,0,0
52497,23791,31663,0,0
52377,23709,31542,0,0
52267,23635,31429,0,0
52171,23573,31326,0,0
52086,23517,31227,0,0
52010,23464,31131,0,0
51946,23420,31043,0,0
51889,23384,30965,0,0
51835,23347,30888,0,0
51777,23304,30811,0,0
51720,23259,30736,0,0
51662,23214,30661,0,0
51599,23169,30586,0,0
51529,23122,30514,0,0
51450,23072,30448,0,0
51366,23026,30385,0,0
51279,22981,30317,0,0
51189,22931,30242,0,0
51106,22885,30168,0,0
51038,22850,30100,0,0
50980,22825,30036,0,0
50929,22802,29976,0,0
50892,22782,29921,0,0
50868,22762,29867,0,0
50843,22736,29811,0,0
50812,22706,29750,0,0
50779,22678,29689,0,0
50742,22646,29626,0,0
50695,22603,29557,0,0
50637,22552,29485,0,0
50571,22499,29410,0,0
50498,22444,29333,0,0
50423,22390,29252,0,0
50351,22340,29174,0,0
50282,22295,29100,0,0
50214,22248,29024,0,0
50141,22196,28945,0,0
50073,22150,28867,0,0
50016,22113,28794,0,0
49970,22077,28720,0,0
49927,22037,28645,0,0
49892,21999,28571,0,0
49869,21969,28501,0,0
49850,21942,28432,0,0
49831,21911,28357,0,0
49813,21878,28281,0,0
49799,21849,28211,0,0
49785,21826,28148,0,0
49774,21811,28091,0,0
49780,21808,28045,0,0
49803,21813,28010,0,0
49837,21822,27984,0,0
49888,21845,27975,0,0
49972,21896,28000,0,0
50092,21976,28062,0,0
50242,22080,28163,0,0
50417,22209,28306,0,0
50629,22370,28496,0,0
50887,22567,28734,0,0
51184,22790,29015,0,0
51507,23031,29332,0,0
51852,23290,29680,0,0
52215,23563,30053,0,0
52589,23842,30437,0,0
52977,24123,30827,0,0
53379,24408,31226,0,0
53783,24694,31630,0,0
54182,24977,32033,0,0
54575,25253,32428,0,0
54958,25520,32811,0,0
55324,25773,33178,0,0
55659,26005,33519,0,0
55960,26213,33824,0,0
56229,26395,34095,0,0
56467,26552,34327,0,0
56671,26686,34524,0,0
56840,26799,34691,0,0
56977,26895,34836,0,0
57087,26974,34953,0,0
57169,27034,35041,0,0
57224,27072,35104,0,0
57256,27090,35148,0,0
57267,27092,35169,0,0
57263,27086,35172,0,0
57256,27081,35167,0,0
57249,27077,35158,0,0
57237,27066,35146,0,0
57221,27046,35128,0,0
57203,27026,35111,0,0
57186,27012,35098,0,0
57173,27002,35090,0,0
57163,26992,35078,0,0
57158,26985,35068,0,0
57161,26983,35063,0,0
57176,26984,35063,0,0
57197,26987,35063,0,0
57224,26994,35066,0,0
57254,27005,35065,0,0
57280,27013,35055,0,0
57299,27015,35037,0,0
57316,27017,35018,0,0
57330,27019,34996,0,0
57333,27013,34965,0,0
57316,26991,34922,0,0
57285,26961,34875,0,0
57249,26931,34828,0,0
57208,26900,34777,0,0
57161,26866,34720,0,0
57116,26836,34665,0,0
57074,26813,34619,0,0
57036,26789,34579,0,0
57008,26769,34545,0,0
56993,26758,34520,0,0
56983,26747,34501,0,0
56975,26734,34483,0,0
56974,26725,34469,0,0
56984,26724,34464,0,0
56999,26731,34469,0,0
57014,26741,34479,0,0
57029,26753,34491,0,0
57050,26770,34510,0,0
57076,26790,34536,0,0
57101,26806,34565,0,0
57123,26814,34592,0,0
57139,26820,34619,0,0
57148,26823,34638,0,0
57150,26823,34646,0,0
57151,26823,34651,0,0
57153,26826,34657,0,0
57150,26827,34660,0,0
57136,26824,34656,0,0
57115,26821,34646,0,0
57091,26816,34627,0,0
57058,26798,34593,0,0
57014,26762,34543,0,0
56965,26718,34484,0,0
56911,26673,34420,0,0
56851,26628,34352,0,0
56784,26583,34282,0,0
56716,26540,34214,0,0
56648,26497,34146,0,0
56575,26444,34071,0,0
56491,26380,33985,0,0
56396,26308,33889,0,0
56293,26232,33787,0,0
56185,26153,33676,0,0
56075,26072,33558,0,0
55966,25986,33438,0,0
55857,25899,33319,0,0
55748,25812,33204,0,0
55639,25727,33094,0,0
55536,25646,32990,0,0
55434,25567,32885,0,0
55333,25490,32776,0,0
55235,25413,32667,0,0
55139,25338,32560,0,0
55045,25264,32455,0,0
54951,25191,32351,0,0
54858,25123,32252,0,0
54770,25058,32162,0,0
54681,24994,32076,0,0
54587,24928,31989,0,0
54492,24860,31899,0,0
54396,24795,31810,0,0
54298,24731,31719,0,0
54193,24663,31625,0,0
54079,24586,31529,0,0
53966,24508,31438,0,0
53860,24433,31352,0,0
53758,24362,31268,0,0
53666,24299,31185,0,0
53587,24245,31105,0,0
53521,24200,31030,0,0
53462,24157,30953,0,0
53413,24115,30875,0,0
53374,24078,30802,0,0
53335,24040,30731,0,0
53284,23993,30656,0,0
53225,23941,30579,0,0
53166,23893,30507,0,0
53101,23843,30434,0,0
53026,23783,30357,0,0
52947,23719,30280,0,0
52870,23658,30205,0,0
52785,23597,30126,0,0
52690,23534,30043,0,0
52592,23470,29957,0,0
52488,23400,29865,0,0
52369,23321,29765,0,0
52243,23237,29660,0,0
52122,23157,29558,0,0
52016,23083,29465,0,0
51921,23016,29378,0,0
51838,22959,29300,0,0
51765,22913,29230,0,0
51696,22870,29160,0,0
51632,22822,29083,0,0
51571,22768,29000,0,0
51511,22714,28917,0,0
51445,22657,28834,0,0
51362,22590,28744,0,0
51266,22515,28646,0,0
51167,22438,28546,0,0
51065,22355,28443,0,0
50956,22268,28336,0,0
50848,22188,28233,0,0
50746,22118,28140,0,0
50653,22055,28055,0,0
50568,21998,27976,0,0
50499,21951,27906,0,0
50455,21924,27854,0,0
50440,21922,27828,0,0
50458,21942,27834,0,0
50516,21992,27880,0,0
50626,22080,27971,0,0
50785,22205,28107,0,0
50988,22358,28285,0,0
51232,22536,28504,0,0
51519,22740,28764,0,0
51846,22972,29062,0,0
52201,23226,29395,0,0
52585,23497,29758,0,0
52995,23783,30144,0,0
53421,24076,30542,0,0
53850,24370,30947,0,0
54274,24665,31354,0,0
54681,24950,31752,0,0
55065,25215,32128,0,0
55423,25458,32481,0,0
55753,25680,32814,0,0
56054,25881,33123,0,0
56321,26063,33402,0,0
56552,26227,33650,0,0
56750,26374,33871,0,0
56918,26503,34068,0,0
57058,26606,34233,0,0
57174,26690,34370,0,0
57271,26763,34487,0,0
57346,26824,34584,0,0
57392,26860,34653,0,0
57413,26875,34699,0,0
57416,26877,34728,0,0
57401,26869,34738,0,0
57371,26850,34729,0,0
57336,26826,34708,0,0
57309,26805,34686,0,0
57287,26789,34667,0,0
57264,26777,34647,0,0
57237,26767,34628,0,0
57209,26757,34610,0,0
57181,26744,34593,0,0
57151,26726,34575,0,0
57122,26709,34559,0,0
57099,26698,34547,0,0
57079,26691,34537,0,0
57056,26681,34527,0,0
57028,26668,34518,0,0
56994,26650,34506,0,0
56949,26619,34475,0,0
56893,26572,34424,0,0
56833,26520,34365,0,0
56772,26468,34307,0,0
56707,26410,34242,0,0
56637,26348,34166,0,0
56568,26292,34087,0,0
56504,26241,34006,0,0
56442,26189,33923,0,0
56383,26137,33841,0,0
56331,26091,33768,0,0
56288,26055,33707,0,0
56250,26026,33653,0,0
56223,26007,33608,0,0
56215,26003,33582,0,0
56220,26008,33572,0,0
56227,26015,33565,0,0
56236,26024,33558,0,0
56254,26037,33557,0,0
56275,26053,33564,0,0
56292,26066,33571,0,0
56305,26076,33580,0,0
56316,26086,33597,0,0
56323,26096,33622,0,0
56323,26101,33644,0,0
56316,26102,33658,0,0
56304,26102,33665,0,0
56286,26098,33664,0,0
56255,26084,33655,0,0
56215,26062,33640,0,0
56173,26038,33627,0,0
56126,26007,33610,0,0
56069,25967,33583,0,0
56004,25922,33546,0,0
55935,25876,33502,0,0
55865,25828,33449,0,0
55795,25779,33386,0,0
55736,25738,33323,0,0
55696,25705,33266,0,0
55670,25675,33209,0,0
55649,25644,33148,0,0
55630,25613,33087,0,0
55608,25584,33024,0,0
55578,25551,32952,0,0
55542,25514,32868,0,0
55502,25474,32782,0,0
55457,25431,32701,0,0
55404,25381,32618,0,0
55343,25326,32532,0,0
55281,25272,32446,0,0
55223,25221,32362,0,0
55166,25168,32277,0,0
55107,25112,32194,0,0
55049,25060,32118,0,0
54998,25015,32045,0,0
54952,24974,31969,0,0
54911,24935,31890,0,0
54876,24900,31818,0,0
54842,24867,31751,0,0
54801,24828,31682,0,0
54746,24782,31609,0,0
54681,24729,31533,0,0
54605,24669,31453,0,0
54513,24596,31363,0,0
54412,24514,31264,0,0
54309,24434,31165,0,0
54204,24354,31070,0,0
54098,24274,30975,0,0
54004,24201,30885,0,0
53925,24137,30803,0,0
53858,24083,30724,0,0
53799,24036,30644,0,0
53748,23996,30571,0,0
53708,23966,30510,0,0
53675,23941,30455,0,0
53641,23912,30393,0,0
53611,23885,30331,0,0
53590,23867,30278,0,0
53571,23851,30229,0,0
53552,23827,30180,0,0
53532,23801,30135,0,0
53508,23774,30093,0,0
53480,23745,30046,0,0
53444,23710,29988,0,0
53401,23672,29922,0,0
53355,23632,29856,0,0
53305,23592,29793,0,0
53251,23547,29731,0,0
53194,23499,29668,0,0
53135,23446,29602,0,0
53069,23384,29527,0,0
53001,23318,29449,0,0
52940,23261,29379,0,0
52886,23215,29319,0,0
52831,23175,29260,0,0
52774,23134,29200,0,0
52723,23096,29142,0,0
52683,23061,29084,0,0
52653,23027,29028,0,0
52635,22999,28977,0,0
52629,22981,28934,0,0
52629,22969,28896,0,0
52630,22959,28856,0,0
52623,22944,28810,0,0
52609,22925,28757,0,0
52588,22901,28696,0,0
52561,22874,28629,0,0
52528,22846,28563,0,0
52495,22820,28506,0,0
52454,22789,28448,0,0
52395,22747,28380,0,0
52322,22694,28298,0,0
52247,22636,28213,0,0
52166,22572,28129,0,0
52074,22498,28040,0,0
51976,22420,27947,0,0
51880,22342,27857,0,0
51788,22266,27766,0,0
51710,22201,27682,0,0
51657,22158,27611,0,0
51635,22143,27559,0,0
51652,22155,27534,0,0
51711,22197,27545,0,0
51822,22275,27599,0,0
51987,22391,27701,0,0
52196,22540,27850,0,0
52443,22715,28044,0,0
52732,22923,28287,0,0
53068,23163,28583,0,0
53438,23427,28920,0,0
53828,23704,29288,0,0
54229,23990,29685,0,0
54634,24282,30107,0,0
55037,24574,30540,0,0
55440,24866,30973,0,0
55846,25160,31406,0,0
56254,25454,31839,0,0
56655,25741,32259,0,0
57048,26016,32663,0,0
57429,26280,33050,0,0
57785,26527,33414,0,0
58108,26747,33746,0,0
58397,26941,34048,0,0
58655,27113,34325,0,0
58879,27270,34579,0,0
59061,27400,34799,0,0
59200,27498,34980,0,0
59302,27571,35131,0,0
59375,27622,35255,0,0
59419,27649,35347,0,0
59434,27656,35407,0,0
59428,27651,35442,0,0
59408,27641,35459,0,0
59381,27627,35465,0,0
59349,27615,35468,0,0
59321,27610,35470,0,0
59307,27611,35467,0,0
59308,27617,35461,0,0
59323,27633,35466,0,0
59358,27663,35482,0,0
59408,27701,35502,0,0
59467,27743,35526,0,0
59529,27786,35556,0,0
59596,27826,35588,0,0
59663,27862,35616,0,0
59722,27887,35638,0,0
59770,27902,35659,0,0
59800,27907,35679,0,0
59805,27901,35690,0,0
59787,27884,35685,0,0
59750,27856,35664,0,0
59688,27811,35622,0,0
59591,27741,35553,0,0
59471,27652,35465,0,0
59341,27559,35373,0,0
59205,27467,35279,0,0
59060,27371,35181,0,0
58916,27277,35081,0,0
58790,27197,34989,0,0
58695,27135,34910,0,0
58626,27087,34840,0,0
58577,27053,34780,0,0
58544,27031,34732,0,0
58527,27019,34692,0,0
58524,27015,34661,0,0
58532,27017,34640,0,0
58549,27023,34631,0,0
58571,27031,34631,0,0
58590,27039,34636,0,0
58608,27050,34649,0,0
58625,27064,34669,0,0
58636,27074,34687,0,0
58638,27074,34700,0,0
58632,27067,34711,0,0
58620,27056,34718,0,0
58595,27036,34712,0,0
58555,27005,34697,0,0
58510,26973,34682,0,0
58469,26947,34671,0,0
58432,26924,34654,0,0
58391,26901,34628,0,0
58348,26877,34598,0,0
58307,26853,34566,0,0
58263,26827,34527,0,0
58214,26795,34475,0,0
58160,26753,34411,0,0
58104,26707,34341,0,0
58044,26655,34267,0,0
57972,26597,34183,0,0
57889,26534,34095,0,0
57792,26464,34005,0,0
57675,26378,33906,0,0
57541,26278,33795,0,0
57396,26170,33679,0,0
57242,26062,33563,0,0
57078,25949,33442,0,0
56916,25837,33319,0,0
56765,25735,33201,0,0
56621,25641,33087,0,0
56483,25549,32970,0,0
56350,25461,32851,0,0
56225,25377,32735,0,0
56108,25292,32620,0,0
55996,25205,32506,0,0
55886,25117,32394,0,0
55775,25028,32284,0,0
55658,24936,32170,0,0
55531,24840,32047,0,0
55395,24741,31919,0,0
55257,24643,31791,0,0
55118,24543,31663,0,0
54976,24437,31533,0,0
54836,24334,31405,0,0
54703,24240,31282,0,0
54576,24148,31162,0,0
54449,24057,31046,0,0
54330,23969,30935,0,0
54217,23885,30826,0,0
54113,23804,30719,0,0
54019,23731,30620,0,0
53935,23671,30532,0,0
53864,23625,30457,0,0
53801,23586,30387,0,0
53739,23547,30315,0,0
53674,23503,30239,0,0
53608,23457,30161,0,0
53542,23410,30082,0,0
53471,23358,30001,0,0
53392,23297,29918,0,0
53307,23231,29834,0,0
53215,23160,29745,0,0
53118,23082,29651,0,0
53016,23000,29556,0,0
52913,22917,29463,0,0
52811,22833,29369,0,0
52712,22753,29279,0,0
52626,22686,29200,0,0
52554,22630,29130,0,0
52487,22575,29056,0,0
52421,22521,28975,0,0
52359,22472,28897,0,0
52299,22424,28825,0,0
52230,22369,28754,0,0
52152,22312,28682,0,0
52066,22254,28605,0,0
51968,22191,28520,0,0
51857,22117,28423,0,0
51737,22039,28322,0,0
51621,21965,28226,0,0
51507,21892,28131,0,0
51386,21811,28026,0,0
51264,21726,27918,0,0
51155,21647,27818,0,0
51053,21572,27719,0,0
50951,21495,27615,0,0
50847,21414,27508,0,0
50744,21332,27399,0,0
50641,21250,27291,0,0
50541,21171,27188,0,0
50452,21097,27092,0,0
50370,21029,27002,0,0
50283,20962,26912,0,0
50190,20892,26824,0,0
50096,20825,26744,0,0
50012,20772,26676,0,0
49943,20732,26618,0,0
49895,20707,26576,0,0
49880,20710,26568,0,0
49906,20750,26603,0,0
49975,20822,26679,0,0
50094,20926,26798,0,0
50269,21070,26969,0,0
50496,21253,27191,0,0
50767,21463,27456,0,0
51077,21697,27759,0,0
51424,21958,28103,0,0
51798,22241,28483,0,0
52191,22536,28888,0,0
52594,22832,29310,0,0
53002,23127,29739,0,0
53413,23420,30167,0,0
53811,23705,30589,0,0
54187,23973,30998,0,0
54539,24222,31384,0,0
54868,24451,31742,0,0
55171,24655,32066,0,0
55443,24836,32358,0,0
55687,24999,32622,0,0
55898,25141,32849,0,0
56066,25253,33036,0,0
56199,25337,33189,0,0
56311,25409,33316,0,0
56405,25471,33413,0,0
56476,25519,33483,0,0
56527,25549,33533,0,0
56565,25571,33568,0,0
56597,25590,33590,0,0
56621,25602,33600,0,0
56636,25612,33605,0,0
56645,25622,33614,0,0
56649,25628,33621,0,0
56645,25625,33623,0,0
56643,25620,33623,0,0
56647,25619,33623,0,0
56652,25616,33621,0,0
56648,25611,33616,0,0
56640,25606,33614,0,0
56633,25600,33613,0,0
56625,25588,33607,0,0
56611,25573,33597,0,0
56594,25561,33587,0,0
56580,25555,33576,0,0
56562,25545,33556,0,0
56535,25526,33522,0,0
56498,25501,33479,0,0
56451,25473,33429,0,0
56396,25437,33371,0,0
56339,25394,33307,0,0
56282,25356,33247,0,0
56228,25325,33191,0,0
56177,25291,33128,0,0
56127,25250,33061,0,0
56080,25211,32998,0,0
56034,25176,32942,0,0
55988,25143,32889,0,0
55944,25108,32838,0,0
55899,25073,32793,0,0
55854,25038,32750,0,0
55810,25004,32709,0,0
55770,24973,32674,0,0
55740,24949,32648,0,0
55719,24934,32637,0,0
55700,24922,32639,0,0
55684,24917,32651,0,0
55675,24919,32671,0,0
55667,24921,32692,0,0
55659,24925,32713,0,0
55657,24938,32734,0,0
55662,24955,32751,0,0
55666,24969,32763,0,0
55669,24978,32774,0,0
55672,24985,32784,0,0
55678,24991,32796,0,0
55683,24993,32804,0,0
55675,24981,32798,0,0
55652,24958,32778,0,0
55616,24927,32746,0,0
55564,24886,32704,0,0
55497,24835,32651,0,0
55420,24778,32592,0,0
55329,24717,32528,0,0
55224,24647,32453,0,0
55111,24571,32367,0,0
54998,24493,32275,0,0
54888,24415,32180,0,0
54777,24333,32079,0,0
54660,24247,31974,0,0
54541,24162,31869,0,0
54418,24078,31759,0,0
54289,23990,31638,0,0
54157,23901,31512,0,0
54025,23814,31391,0,0
53893,23725,31273,0,0
53760,23631,31155,0,0
53630,23538,31036,0,0
53507,23450,30919,0,0
53389,23365,30802,0,0
53271,23283,30690,0,0
53158,23205,30586,0,0
53050,23135,30488,0,0
52941,23062,30386,0,0
52826,22983,30274,0,0
52710,22901,30159,0,0
52597,22819,30043,0,0
52481,22734,29928,0,0
52358,22645,29812,0,0
52226,22554,29695,0,0
52092,22465,29579,0,0
51961,22379,29465,0,0
51835,22297,29351,0,0
51717,22222,29243,0,0
51612,22159,29144,0,0
51519,22102,29053,0,0
51440,22050,28968,0,0
51379,22012,28893,0,0
51336,21986,28831,0,0
51303,21968,28779,0,0
51274,21949,28727,0,0
51247,21932,28675,0,0
51222,21915,28626,0,0
51193,21894,28579,0,0
51160,21865,28534,0,0
51130,21835,28487,0,0
51100,21803,28437,0,0
51057,21761,28381,0,0
50999,21708,28321,0,0
50929,21650,28255,0,0
50846,21589,28182,0,0
50743,21516,28100,0,0
50622,21432,28012,0,0
50495,21348,27923,0,0
50370,21275,27839,0,0
50253,21206,27754,0,0
50149,21140,27666,0,0
50065,21084,27586,0,0
49999,21043,27517,0,0
49949,21012,27454,0,0
49918,20988,27397,0,0
49906,20967,27343,0,0
49905,20952,27294,0,0
49906,20940,27247,0,0
49905,20927,27199,0,0
49896,20908,27152,0,0
49868,20875,27099,0,0
49816,20822,27029,0,0
49745,20755,26943,0,0
49662,20684,26851,0,0
49575,20609,26753,0,0
49482,20533,26651,0,0
49390,20465,26559,0,0
49307,20412,26485,0,0
49239,20373,26427,0,0
49192,20347,26386,0,0
49178,20343,26377,0,0
49213,20378,26413,0,0
49302,20458,26494,0,0
49440,20575,26616,0,0
49629,20727,26785,0,0
49870,20913,27005,0,0
50162,21129,27269,0,0
50498,21372,27573,0,0
50872,21640,27923,0,0
51282,21935,28313,0,0
51718,22247,28730,0,0
52167,22563,29161,0,0
52619,22877,29597,0,0
53065,23186,30033,0,0
53498,23486,30461,0,0
53913,23772,30876,0,0
54303,24041,31277,0,0
54656,24286,31651,0,0
54965,24504,31990,0,0
55231,24695,32297,0,0
55461,24862,32576,0,0
55653,25002,32821,0,0
55805,25108,33021,0,0
55920,25186,33178,0,0
56012,25248,33304,0,0
56093,25303,33412,0,0
56159,25350,33501,0,0
56212,25389,33569,0,0
56257,25423,33624,0,0
56293,25449,33667,0,0
56314,25465,33693,0,0
56323,25475,33708,0,0
56326,25481,33720,0,0
56325,25483,33727,0,0
56320,25484,33725,0,0
56313,25484,33718,0,0
56303,25483,33712,0,0
56287,25477,33707,0,0
56262,25466,33692,0,0
56229,25449,33667,0,0
56193,25432,33642,0,0
56149,25411,33619,0,0
56089,25383,33593,0,0
56023,25350,33559,0,0
55961,25315,33517,0,0
55901,25271,33466,0,0
55842,25219,33406,0,0
55791,25169,33341,0,0
55751,25125,33275,0,0
55710,25084,33208,0,0
55664,25041,33142,0,0
55618,25003,33077,0,0
55574,24969,33012,0,0
55529,24934,32944,0,0
55477,24900,32880,0,0
55424,24873,32826,0,0
55373,24850,32781,0,0
55322,24827,32737,0,0
55275,24807,32692,0,0
55233,24793,32652,0,0
55197,24783,32620,0,0
55158,24769,32594,0,0
55119,24756,32575,0,0
55091,24751,32570,0,0
55074,24754,32575,0,0
55063,24756,32584,0,0
55061,24757,32600,0,0
55074,24767,32627,0,0
55097,24785,32660,0,0
55120,24801,32689,0,0
55143,24812,32713,0,0
55169,24828,32741,0,0
55195,24848,32772,0,0
55214,24865,32798,0,0
55230,24879,32817,0,0
55244,24891,32832,0,0
55252,24893,32836,0,0
55250,24881,32820,0,0
55238,24860,32788,0,0
55217,24836,32754,0,0
55186,24812,32720,0,0
55141,24784,32683,0,0
55086,24753,32644,0,0
55019,24715,32598,0,0
54934,24663,32534,0,0
54832,24595,32450,0,0
54717,24517,32355,0,0
54593,24437,32255,0,0
54463,24352,32145,0,0
54331,24260,32031,0,0
54209,24175,31922,0,0
54098,24101,31819,0,0
53991,24031,31717,0,0
53888,23961,31616,0,0
53796,23899,31520,0,0
53719,23846,31427,0,0
53649,23795,31334,0,0
53576,23741,31238,0,0
53499,23684,31142,0,0
53420,23622,31049,0,0
53337,23550,30951,0,0
53248,23469,30847,0,0
53160,23386,30744,0,0
53075,23306,30647,0,0
52994,23232,30553,0,0
52918,23170,30459,0,0
52855,23123,30375,0,0
52801,23085,30300,0,0
52746,23049,30226,0,0
52686,23011,30152,0,0
52624,22973,30082,0,0
52558,22930,30013,0,0
52487,22877,29938,0,0
52407,22813,29857,0,0
52320,22747,29771,0,0
52221,22673,29678,0,0
52104,22589,29581,0,0
51976,22501,29484,0,0
51851,22421,29392,0,0
51727,22346,29305,0,0
51605,22271,29219,0,0
51495,22202,29138,0,0
51400,22143,29063,0,0
51315,22089,28990,0,0
51234,22033,28910,0,0
51159,21978,28827,0,0
51092,21926,28746,0,0
51021,21870,28666,0,0
50942,21805,28580,0,0
50855,21739,28495,0,0
50760,21672,28410,0,0
50658,21601,28320,0,0
50549,21526,28228,0,0
50433,21447,28142,0,0
50311,21367,28060,0,0
50182,21285,27974,0,0
50048,21200,27882,0,0
49925,21123,27790,0,0
49819,21055,27703,0,0
