green_channel,red_channel,ir_channel,Anomaly,Anomaly_ch2
33554,7917,45439,0,0
33462,7816,45283,0,0
33377,7719,45138,0,0
33304,7637,45017,0,0
33254,7585,44941,0,0
33245,7582,44940,0,0
33299,7648,45047,0,0
33433,7805,45295,0,0
33659,8067,45708,0,0
33984,8441,46294,0,0
34402,8924,47047,0,0
34900,9499,47938,0,0
35455,10141,48929,0,0
36042,10820,49978,0,0
36636,11506,51045,0,0
37219,12174,52095,0,0
37775,12807,53097,0,0
38291,13394,54027,0,0
38757,13925,54868,0,0
39166,14389,55610,0,0
39514,14782,56248,0,0
39801,15107,56781,0,0
40030,15366,57210,0,0
40203,15558,57540,0,0
40324,15688,57777,0,0
40397,15764,57928,0,0
40429,15794,57999,0,0
40423,15781,57993,0,0
40385,15729,57920,0,0
40319,15641,57797,0,0
40229,15525,57633,0,0
40117,15388,57434,0,0
39987,15233,57207,0,0
39844,15065,56959,0,0
39696,14890,56700,0,0
39549,14714,56440,0,0
39408,14543,56187,0,0
39272,14383,55949,0,0
39145,14236,55725,0,0
39030,14104,55519,0,0
38929,13989,55335,0,0
38842,13888,55177,0,0
38767,13798,55038,0,0
38699,13716,54914,0,0
38635,13641,54801,0,0
38573,13569,54691,0,0
38510,13498,54582,0,0
38448,13428,54468,0,0
38384,13356,54346,0,0
38319,13280,54217,0,0
38249,13201,54082,0,0
38176,13121,53940,0,0
38102,13043,53799,0,0
38033,12970,53665,0,0
37973,12904,53546,0,0
37924,12847,53447,0,0
37888,12805,53372,0,0
37868,12785,53325,0,0
37866,12787,53309,0,0
37880,12809,53318,0,0
37908,12849,53352,0,0
37949,12903,53410,0,0
38001,12965,53489,0,0
38060,13034,53584,0,0
38125,13107,53690,0,0
38192,13182,53799,0,0
38258,13256,53906,0,0
38322,13324,54005,0,0
38380,13384,54093,0,0
38429,13432,54164,0,0
38467,13467,54216,0,0
38492,13488,54247,0,0
38504,13497,54256,0,0
38499,13490,54241,0,0
38475,13463,54198,0,0
38432,13416,54124,0,0
38372,13349,54020,0,0
38295,13264,53887,0,0
38206,13161,53728,0,0
38107,13045,53553,0,0
38000,12920,53368,0,0
37887,12786,53173,0,0
37768,12648,52967,0,0
37645,12506,52755,0,0
37520,12362,52540,0,0
37398,12217,52321,0,0
37281,12074,52099,0,0
37165,11933,51878,0,0
37050,11795,51663,0,0
36935,11659,51453,0,0
36822,11527,51246,0,0
36709,11398,51045,0,0
36598,11273,50851,0,0
36488,11151,50664,0,0
36381,11034,50480,0,0
36276,10921,50297,0,0
36176,10810,50120,0,0
36079,10702,49950,0,0
35984,10594,49786,0,0
35892,10489,49627,0,0
35805,10387,49472,0,0
35723,10292,49322,0,0
35648,10204,49178,0,0
35579,10121,49040,0,0
35512,10043,48908,0,0
35448,9968,48781,0,0
35387,9898,48660,0,0
35328,9829,48545,0,0
35272,9761,48433,0,0
35217,9693,48324,0,0
35162,9625,48218,0,0
35109,9560,48114,0,0
35055,9496,48011,0,0
35000,9431,47907,0,0
34942,9362,47799,0,0
34880,9290,47684,0,0
34815,9216,47564,0,0
34751,9143,47442,0,0
34688,9072,47320,0,0
34624,9001,47196,0,0
34557,8926,47069,0,0
34486,8845,46938,0,0
34415,8760,46805,0,0
34343,8674,46672,0,0
34272,8590,46541,0,0
34207,8511,46418,0,0
34151,8443,46314,0,0
34115,8399,46244,0,0
34109,8393,46234,0,0
34152,8442,46312,0,0
34262,8567,46509,0,0
34455,8789,46854,0,0
34737,9116,47363,0,0
35108,9548,48030,0,0
35559,10070,48835,0,0
36070,10660,49748,0,0
36618,11293,50729,0,0
37181,11941,51740,0,0
37739,12582,52747,0,0
38275,13198,53718,0,0
38778,13774,54630,0,0
39239,14302,55471,0,0
39650,14773,56230,0,0
40006,15180,56900,0,0
40308,15524,57473,0,0
40558,15804,57949,0,0
40756,16024,58330,0,0
40906,16184,58621,0,0
41010,16286,58824,0,0
41071,16335,58943,0,0
41090,16339,58984,0,0
41071,16303,58957,0,0
41019,16233,58872,0,0
40941,16136,58742,0,0
40846,16018,58575,0,0
40740,15883,58378,0,0
40625,15738,58162,0,0
40507,15591,57937,0,0
40389,15444,57714,0,0
40275,15301,57498,0,0
40167,15167,57298,0,0
40069,15045,57115,0,0
39980,14936,56950,0,0
39903,14844,56805,0,0
39837,14767,56683,0,0
39786,14704,56583,0,0
39746,14651,56500,0,0
39711,14605,56428,0,0
39679,14561,56363,0,0
39644,14513,56296,0,0
39603,14459,56221,0,0
39554,14394,56131,0,0
39496,14319,56023,0,0
39431,14234,55895,0,0
39357,14139,55750,0,0
39274,14034,55590,0,0
39184,13921,55416,0,0
39092,13807,55234,0,0
39005,13698,55054,0,0
38924,13595,54883,0,0
38850,13499,54730,0,0
38784,13414,54600,0,0
38727,13345,54491,0,0
38684,13294,54407,0,0
38659,13261,54347,0,0
38649,13245,54314,0,0
38653,13245,54306,0,0
38664,13257,54319,0,0
38681,13278,54349,0,0
38704,13305,54391,0,0
38734,13335,54441,0,0
38770,13365,54490,0,0
38806,13393,54532,0,0
38839,13416,54564,0,0
38864,13430,54586,0,0
38880,13436,54594,0,0
38886,13432,54585,0,0
38880,13419,54557,0,0
38858,13390,54508,0,0
38821,13345,54438,0,0
38773,13284,54349,0,0
38716,13208,54243,0,0
38649,13117,54117,0,0
38576,13014,53972,0,0
38498,12905,53810,0,0
38414,12791,53636,0,0
38325,12671,53454,0,0
38231,12546,53266,0,0
38134,12419,53072,0,0
38034,12290,52876,0,0
37933,12160,52678,0,0
37832,12031,52479,0,0
37729,11904,52282,0,0
37623,11778,52084,0,0
37515,11649,51885,0,0
37404,11517,51683,0,0
37293,11384,51481,0,0
37183,11253,51281,0,0
37075,11121,51083,0,0
36967,10989,50888,0,0
36862,10859,50698,0,0
36761,10733,50513,0,0
36663,10611,50335,0,0
36568,10494,50164,0,0
36476,10383,49998,0,0
36388,10275,49835,0,0
36302,10167,49675,0,0
36217,10060,49518,0,0
36137,9958,49365,0,0
36061,9858,49214,0,0
35987,9758,49067,0,0
35914,9659,48923,0,0
35840,9564,48780,0,0
35765,9472,48641,0,0
35691,9384,48503,0,0
35618,9297,48367,0,0
35547,9210,48233,0,0
35478,9123,48099,0,0
35410,9033,47962,0,0
35338,8939,47822,0,0
35265,8845,47680,0,0
35191,8750,47536,0,0
35117,8653,47392,0,0
35044,8558,47252,0,0
34975,8470,47121,0,0
34918,8395,47010,0,0
34881,8343,46935,0,0
34875,8328,46915,0,0
34913,8370,46978,0,0
35011,8484,47151,0,0
35183,8683,47456,0,0
35438,8975,47907,0,0
35776,9361,48504,0,0
36188,9833,49234,0,0
36656,10369,50067,0,0
37160,10945,50968,0,0
37682,11536,51904,0,0
38202,12123,52841,0,0
38705,12689,53748,0,0
39176,13218,54603,0,0
39610,13703,55393,0,0
40000,14136,56107,0,0
40342,14514,56739,0,0
40637,14834,57284,0,0
40884,15094,57737,0,0
41084,15297,58099,0,0
41234,15445,58372,0,0
41332,15539,58561,0,0
41384,15582,58673,0,0
41399,15580,58711,0,0
41383,15540,58682,0,0
41341,15469,58600,0,0
41278,15373,58477,0,0
41197,15260,58324,0,0
41105,15136,58147,0,0
41009,15002,57954,0,0
40911,14864,57756,0,0
40814,14731,57560,0,0
40720,14603,57371,0,0
40631,14483,57193,0,0
40549,14374,57032,0,0
40478,14279,56889,0,0
40420,14197,56764,0,0
40370,14126,56655,0,0
40329,14063,56563,0,0
40298,14007,56485,0,0
40273,13957,56414,0,0
40246,13910,56344,0,0
40215,13858,56267,0,0
40175,13797,56178,0,0
40124,13721,56070,0,0
40062,13632,55940,0,0
39990,13529,55790,0,0
39907,13415,55626,0,0
39816,13296,55453,0,0
39722,13175,55273,0,0
39631,13054,55093,0,0
39543,12938,54917,0,0
39464,12834,54755,0,0
39397,12745,54613,0,0
39341,12670,54494,0,0
39297,12610,54401,0,0
39267,12567,54338,0,0
39251,12540,54300,0,0
39247,12525,54283,0,0
39255,12522,54290,0,0
39278,12530,54317,0,0
39311,12550,54359,0,0
39349,12578,54408,0,0
39385,12609,54460,0,0
39418,12638,54510,0,0
39450,12660,54551,0,0
39479,12674,54580,0,0
39501,12677,54596,0,0
39513,12668,54598,0,0
39515,12646,54587,0,0
39507,12611,54560,0,0
39488,12566,54511,0,0
39459,12510,54443,0,0
39421,12445,54353,0,0
39374,12369,54244,0,0
39317,12283,54119,0,0
39255,12191,53982,0,0
39188,12092,53834,0,0
39115,11988,53678,0,0
39037,11878,53513,0,0
38953,11763,53340,0,0
38865,11644,53163,0,0
38773,11521,52983,0,0
38679,11395,52802,0,0
38584,11270,52620,0,0
38492,11150,52441,0,0
38400,11033,52270,0,0
38311,10917,52103,0,0
38224,10804,51941,0,0
38140,10696,51784,0,0
38057,10593,51632,0,0
37979,10492,51488,0,0
37909,10394,51348,0,0
37847,10301,51213,0,0
37788,10213,51082,0,0
37731,10129,50957,0,0
37677,10050,50840,0,0
37626,9972,50728,0,0
37574,9896,50620,0,0
37517,9819,50513,0,0
37457,9739,50403,0,0
37396,9659,50290,0,0
37336,9578,50170,0,0
37277,9494,50045,0,0
37218,9407,49917,0,0
37160,9321,49790,0,0
37100,9235,49665,0,0
37039,9149,49543,0,0
36978,9065,49422,0,0
36914,8981,49300,0,0
36848,8897,49175,0,0
36781,8813,49050,0,0
36715,8728,48923,0,0
36649,8638,48793,0,0
36580,8547,48658,0,0
36508,8456,48520,0,0
36437,8364,48382,0,0
36368,8274,48249,0,0
36307,8195,48127,0,0
36260,8133,48030,0,0
36239,8098,47979,0,0
36254,8107,47997,0,0
36319,8173,48109,0,0
36448,8312,48341,0,0
36652,8538,48707,0,0
36931,8853,49207,0,0
37277,9249,49832,0,0
37680,9713,50561,0,0
38124,10225,51365,0,0
38593,10763,52214,0,0
39070,11307,53081,0,0
39545,11844,53942,0,0
40004,12359,54774,0,0
40436,12840,55558,0,0
40832,13280,56283,0,0
41187,13675,56939,0,0
41497,14020,57515,0,0
41757,14307,58004,0,0
41971,14535,58402,0,0
42138,14705,58710,0,0
42260,14822,58936,0,0
42340,14891,59083,0,0
42380,14916,59157,0,0
42387,14901,59165,0,0
42363,14849,59116,0,0
42310,14763,59013,0,0
42234,14650,58866,0,0
42140,14519,58684,0,0
42033,14376,58479,0,0
41917,14228,58261,0,0
41799,14081,58041,0,0
41684,13937,57829,0,0
41576,13800,57630,0,0
41481,13675,57448,0,0
41402,13566,57291,0,0
41337,13477,57161,0,0
41287,13404,57053,0,0
41249,13345,56964,0,0
41220,13296,56890,0,0
41194,13253,56825,0,0
41166,13212,56762,0,0
41133,13167,56695,0,0
41092,13114,56618,0,0
41044,13050,56523,0,0
40988,12975,56409,0,0
40924,12890,56277,0,0
40856,12797,56132,0,0
40782,12698,55978,0,0
40704,12593,55818,0,0
40626,12486,55654,0,0
40553,12382,55493,0,0
40486,12283,55341,0,0
40424,12192,55201,0,0
40370,12113,55079,0,0
40327,12051,54983,0,0
40299,12007,54913,0,0
40286,11982,54869,0,0
40286,11972,54851,0,0
40297,11979,54855,0,0
40317,12001,54874,0,0
40342,12030,54903,0,0
40373,12058,54941,0,0
40407,12087,54988,0,0
40438,12115,55036,0,0
40466,12139,55079,0,0
40489,12156,55113,0,0
40506,12165,55134,0,0
40515,12161,55137,0,0
40514,12144,55118,0,0
40502,12113,55073,0,0
40478,12068,55009,0,0
40442,12010,54927,0,0
40394,11941,54831,0,0
40336,11861,54717,0,0
40267,11774,54587,0,0
40186,11681,54439,0,0
40099,11579,54277,0,0
40009,11469,54103,0,0
39915,11353,53916,0,0
39816,11230,53721,0,0
39712,11101,53519,0,0
39604,10967,53311,0,0
39494,10832,53104,0,0
39387,10699,52900,0,0
39284,10568,52701,0,0
39184,10438,52505,0,0
39085,10311,52314,0,0
38986,10190,52129,0,0
38888,10074,51950,0,0
38794,9963,51777,0,0
38705,9854,51608,0,0
38620,9747,51443,0,0
38535,9643,51281,0,0
38451,9542,51124,0,0
38371,9444,50972,0,0
38293,9345,50823,0,0
38215,9247,50678,0,0
38142,9152,50535,0,0
38073,9057,50393,0,0
38002,8961,50247,0,0
37925,8864,50097,0,0
37845,8770,49946,0,0
37768,8676,49795,0,0
37693,8580,49648,0,0
37619,8487,49506,0,0
37546,8396,49367,0,0
37475,8308,49232,0,0
37404,8220,49101,0,0
37334,8134,48974,0,0
37266,8052,48849,0,0
37197,7971,48726,0,0
37128,7888,48603,0,0
37059,7806,48478,0,0
36990,7726,48352,0,0
36920,7645,48225,0,0
36846,7560,48096,0,0
36769,7472,47962,0,0
36692,7383,47827,0,0
36615,7294,47692,0,0
36540,7205,47556,0,0
36465,7114,47417,0,0
36390,7025,47279,0,0
36315,6939,47147,0,0
36254,6865,47033,0,0
36217,6813,46954,0,0
36216,6799,46932,0,0
36262,6841,46996,0,0
36370,6959,47179,0,0
36555,7171,47503,0,0
36824,7481,47980,0,0
37173,7887,48602,0,0
37590,8376,49350,0,0
38060,8924,50193,0,0
38559,9506,51097,0,0
39072,10102,52032,0,0
39583,10693,52969,0,0
40077,11263,53881,0,0
40543,11796,54743,0,0
40975,12284,55542,0,0
41363,12720,56266,0,0
41702,13099,56902,0,0
41989,13417,57445,0,0
42223,13675,57896,0,0
42408,13877,58254,0,0
42546,14025,58524,0,0
42637,14118,58709,0,0
42684,14163,58815,0,0
42692,14163,58848,0,0
42667,14126,58819,0,0
42614,14055,58735,0,0
42539,13957,58606,0,0
42449,13840,58442,0,0
42344,13712,58252,0,0
42227,13577,58047,0,0
42106,13437,57833,0,0
41987,13298,57620,0,0
41874,13165,57416,0,0
41769,13042,57226,0,0
41677,12932,57054,0,0
41596,12838,56903,0,0
41528,12758,56774,0,0
41475,12689,56665,0,0
41435,12630,56571,0,0
41403,12580,56490,0,0
41372,12536,56417,0,0
41339,12494,56342,0,0
41299,12448,56258,0,0
41249,12392,56160,0,0
41187,12322,56045,0,0
41112,12235,55910,0,0
41029,12133,55755,0,0
40939,12016,55582,0,0
40843,11894,55398,0,0
40743,11771,55207,0,0
40639,11646,55014,0,0
40536,11525,54828,0,0
40439,11410,54651,0,0
40350,11306,54487,0,0
40275,11217,54343,0,0
40218,11144,54228,0,0
40176,11090,54140,0,0
40149,11055,54078,0,0
40132,11037,54040,0,0
40126,11036,54025,0,0
40131,11048,54032,0,0
40145,11068,54056,0,0
40168,11097,54091,0,0
40196,11130,54134,0,0
40224,11160,54177,0,0
40248,11182,54211,0,0
40263,11192,54235,0,0
40269,11191,54242,0,0
40265,11175,54228,0,0
40249,11145,54193,0,0
40220,11101,54137,0,0
40180,11048,54064,0,0
40130,10983,53971,0,0
40069,10908,53856,0,0
39998,10823,53721,0,0
39919,10728,53570,0,0
39833,10622,53400,0,0
39739,10507,53214,0,0
39637,10380,53015,0,0
39526,10244,52808,0,0
39410,10102,52593,0,0
39288,9956,52375,0,0
39166,9809,52158,0,0
39046,9661,51940,0,0
38926,9514,51719,0,0
38806,9365,51497,0,0
38684,9215,51279,0,0
38564,9069,51067,0,0
38449,8931,50862,0,0
38340,8801,50660,0,0
38234,8680,50465,0,0
38130,8568,50277,0,0
38028,8461,50095,0,0
37931,8358,49921,0,0
37840,8259,49757,0,0
37755,8165,49603,0,0
37674,8076,49460,0,0
37597,7990,49324,0,0
37526,7908,49192,0,0
37459,7831,49066,0,0
37393,7759,48944,0,0
37327,7687,48824,0,0
37261,7614,48707,0,0
37196,7543,48590,0,0
37135,7473,48472,0,0
37077,7402,48355,0,0
37021,7330,48241,0,0
36961,7258,48128,0,0
36898,7180,48012,0,0
36835,7099,47893,0,0
36770,7021,47768,0,0
36702,6942,47639,0,0
36631,6858,47505,0,0
36558,6772,47369,0,0
36482,6684,47232,0,0
36399,6592,47094,0,0
36313,6497,46953,0,0
36227,6403,46808,0,0
36142,6310,46663,0,0
36059,6215,46517,0,0
35979,6122,46375,0,0
35907,6039,46249,0,0
35855,5976,46158,0,0
35836,5950,46125,0,0
35867,5987,46183,0,0
35963,6110,46364,0,0
36142,6333,46695,0,0
36413,6661,47191,0,0
36775,7091,47844,0,0
37214,7610,48633,0,0
37712,8196,49523,0,0
38245,8822,50477,0,0
38794,9463,51459,0,0
39340,10093,52438,0,0
39864,10695,53387,0,0
40355,11256,54282,0,0
40802,11767,55106,0,0
41202,12222,55847,0,0
41550,12616,56499,0,0
41844,12946,57056,0,0
42086,13213,57517,0,0
42274,13418,57881,0,0
42411,13565,58150,0,0
42499,13660,58331,0,0
42545,13707,58433,0,0
42554,13712,58464,0,0
42531,13681,58431,0,0
42478,13618,58344,0,0
42399,13526,58214,0,0
42302,13413,58050,0,0
42192,13283,57860,0,0
42074,13144,57658,0,0
41954,13004,57450,0,0
41837,12868,57245,0,0
41726,12739,57046,0,0
41624,12621,56860,0,0
41533,12515,56693,0,0
41453,12422,56544,0,0
41383,12340,56413,0,0
41322,12270,56299,0,0
41268,12208,56200,0,0
41217,12154,56114,0,0
41168,12100,56032,0,0
41120,12041,55946,0,0
41068,11972,55850,0,0
41007,11891,55736,0,0
40937,11799,55602,0,0
40857,11696,55447,0,0
40770,11585,55277,0,0
40675,11468,55094,0,0
40572,11350,54902,0,0
40467,11235,54710,0,0
40367,11123,54524,0,0
40272,11018,54350,0,0
40187,10922,54192,0,0
40112,10841,54054,0,0
40051,10779,53942,0,0
40007,10735,53859,0,0
39979,10710,53805,0,0
39966,10702,53782,0,0
39970,10711,53788,0,0
39992,10739,53822,0,0
40029,10782,53880,0,0
40075,10834,53952,0,0
40127,10891,54036,0,0
40179,10949,54126,0,0
40228,11004,54214,0,0
40272,11052,54294,0,0
40309,11092,54361,0,0
40335,11121,54410,0,0
40347,11139,54435,0,0
40345,11142,54439,0,0
40328,11126,54419,0,0
40298,11089,54372,0,0
40252,11033,54296,0,0
40193,10958,54192,0,0
40120,10867,54063,0,0
40035,10765,53914,0,0
39937,10653,53749,0,0
39830,10531,53566,0,0
39718,10400,53368,0,0
39602,10263,53160,0,0
39480,10124,52947,0,0
39357,9983,52732,0,0
39234,9842,52516,0,0
39112,9699,52295,0,0
38990,9555,52073,0,0
38870,9411,51852,0,0
38750,9268,51634,0,0
38629,9129,51422,0,0
38513,8996,51215,0,0
38402,8869,51014,0,0
38294,8747,50818,0,0
38190,8632,50628,0,0
38088,8526,50445,0,0
37990,8424,50271,0,0
37896,8322,50102,0,0
37806,8221,49940,0,0
37720,8120,49784,0,0
37637,8021,49633,0,0
37554,7923,49484,0,0
37469,7829,49340,0,0
37383,7739,49200,0,0
37299,7653,49061,0,0
37218,7568,48924,0,0
37137,7481,48786,0,0
37055,7390,48647,0,0
36973,7296,48506,0,0
36893,7201,48362,0,0
36814,7104,48215,0,0
36735,7006,48067,0,0
36655,6908,47919,0,0
36573,6811,47772,0,0
36489,6716,47625,0,0
36405,6625,47483,0,0
36325,6540,47347,0,0
36253,6464,47225,0,0
36197,6405,47129,0,0
36169,6376,47080,0,0
36184,6395,47103,0,0
36256,6483,47230,0,0
36400,6657,47488,0,0
36629,6930,47900,0,0
36948,7305,48472,0,0
37346,7777,49188,0,0
37805,8325,50019,0,0
38308,8922,50931,0,0
38832,9545,51889,0,0
39362,10171,52859,0,0
39883,10781,53814,0,0
40382,11360,54728,0,0
40847,11894,55585,0,0
41270,12376,56369,0,0
41643,12801,57067,0,0
41964,13164,57669,0,0
42231,13465,58176,0,0
42444,13705,58590,0,0
42608,13885,58912,0,0
42727,14009,59144,0,0
42801,14084,59293,0,0
42835,14114,59367,0,0
42833,14104,59374,0,0
42801,14058,59324,0,0
42742,13985,59227,0,0
42659,13888,59091,0,0
42558,13773,58926,0,0
42447,13644,58741,0,0
42333,13507,58546,0,0
42220,13374,58350,0,0
42110,13251,58162,0,0
42008,13141,57988,0,0
41918,13045,57830,0,0
41841,12964,57689,0,0
41778,12892,57568,0,0
41729,12829,57465,0,0
41687,12773,57375,0,0
41648,12722,57293,0,0
41609,12674,57213,0,0
41567,12625,57128,0,0
41518,12570,57036,0,0
41460,12506,56927,0,0
41390,12430,56799,0,0
41309,12339,56655,0,0
41218,12234,56495,0,0
41116,12117,56319,0,0
41007,11994,56131,0,0
40897,11868,55933,0,0
40789,11741,55732,0,0
40682,11618,55534,0,0
40581,11502,55343,0,0
40491,11400,55169,0,0
40414,11313,55017,0,0
40351,11243,54891,0,0
40302,11193,54793,0,0
40267,11163,54727,0,0
40249,11155,54692,0,0
40250,11166,54687,0,0
40266,11192,54708,0,0
40291,11225,54748,0,0
40322,11264,54800,0,0
40355,11304,54860,0,0
40387,11344,54920,0,0
40416,11381,54973,0,0
40439,11411,55015,0,0
40454,11431,55041,0,0
40457,11440,55052,0,0
40450,11438,55048,0,0
40432,11424,55028,0,0
40401,11397,54988,0,0
40363,11355,54927,0,0
40315,11299,54842,0,0
40257,11229,54734,0,0
40188,11147,54605,0,0
40112,11053,54458,0,0
40028,10948,54292,0,0
39935,10832,54112,0,0
39833,10710,53921,0,0
39726,10585,53721,0,0
39617,10458,53516,0,0
39507,10329,53310,0,0
39396,10199,53104,0,0
39284,10069,52898,0,0
39173,9941,52693,0,0
39062,9814,52493,0,0
38951,9687,52298,0,0
38839,9563,52107,0,0
38730,9445,51920,0,0
38624,9332,51736,0,0
38519,9220,51556,0,0
38418,9109,51377,0,0
38318,9001,51199,0,0
38220,8894,51023,0,0
38125,8787,50854,0,0
38032,8679,50691,0,0
37939,8571,50531,0,0
37847,8464,50371,0,0
37755,8358,50212,0,0
37664,8253,50051,0,0
37573,8150,49886,0,0
37481,8047,49719,0,0
37390,7944,49554,0,0
37298,7840,49392,0,0
37206,7734,49230,0,0
37114,7627,49069,0,0
37022,7524,48910,0,0
36930,7424,48750,0,0
36837,7325,48590,0,0
36746,7227,48430,0,0
36657,7131,48274,0,0
36570,7035,48124,0,0
36487,6941,47984,0,0
36411,6857,47857,0,0
36350,6793,47755,0,0
36314,6761,47698,0,0
36316,6775,47710,0,0
36376,6855,47822,0,0
36509,7019,48065,0,0
36727,7285,48462,0,0
37035,7659,49018,0,0
37430,8133,49725,0,0
37900,8691,50561,0,0
38424,9308,51491,0,0
38980,9960,52479,0,0
39544,10621,53493,0,0
40097,11269,54502,0,0
40629,11885,55480,0,0
41128,12460,56405,0,0
41587,12987,57259,0,0
41998,13456,58031,0,0
42356,13866,58710,0,0
42659,14215,59289,0,0
42908,14501,59768,0,0
43104,14725,60152,0,0
43249,14887,60443,0,0
43348,14992,60646,0,0
43403,15046,60770,0,0
43418,15058,60824,0,0
43400,15035,60816,0,0
43355,14981,60754,0,0
43292,14908,60653,0,0
43218,14823,60525,0,0
43136,14731,60381,0,0
43049,14633,60226,0,0
42960,14534,60069,0,0
42873,14438,59915,0,0
42790,14347,59771,0,0
42715,14267,59637,0,0
42650,14197,59519,0,0
42596,14140,59418,0,0
42555,14094,59335,0,0
42525,14058,59269,0,0
42502,14028,59215,0,0
42481,13999,59167,0,0
42459,13969,59118,0,0
42433,13933,59062,0,0
42397,13889,58990,0,0
42350,13831,58898,0,0
42290,13759,58786,0,0
42217,13676,58654,0,0
42132,13581,58502,0,0
42034,13476,58329,0,0
41927,13359,58137,0,0
41812,13234,57932,0,0
41694,13103,57721,0,0
41579,12974,57512,0,0
41470,12850,57308,0,0
41370,12734,57116,0,0
41279,12627,56942,0,0
41201,12534,56791,0,0
41138,12458,56668,0,0
41093,12404,56574,0,0
41062,12372,56511,0,0
41044,12358,56472,0,0
41036,12357,56454,0,0
41038,12363,56453,0,0
41046,12373,56466,0,0
41058,12385,56489,0,0
41071,12400,56515,0,0
41082,12416,56541,0,0
41091,12428,56559,0,0
41094,12432,56564,0,0
41089,12425,56551,0,0
41076,12410,56522,0,0
41052,12387,56476,0,0
41017,12354,56413,0,0
40972,12308,56331,0,0
40918,12247,56232,0,0
40855,12172,56116,0,0
40784,12082,55986,0,0
40706,11983,55841,0,0
40620,11877,55683,0,0
40524,11766,55510,0,0
40419,11650,55326,0,0
40311,11528,55131,0,0
40199,11401,54930,0,0
40083,11273,54728,0,0
39963,11142,54522,0,0
39842,11009,54313,0,0
39724,10874,54102,0,0
39609,10741,53893,0,0
39497,10612,53687,0,0
39386,10486,53488,0,0
39278,10365,53297,0,0
39174,10247,53112,0,0
39074,10133,52935,0,0
38976,10020,52765,0,0
38882,9912,52600,0,0
38793,9807,52437,0,0
38708,9706,52276,0,0
38629,9607,52118,0,0
38553,9512,51964,0,0
38479,9424,51820,0,0
38405,9340,51684,0,0
38329,9259,51557,0,0
38253,9181,51433,0,0
38176,9102,51306,0,0
38098,9023,51179,0,0
38023,8944,51054,0,0
37951,8865,50927,0,0
37881,8788,50799,0,0
37810,8710,50673,0,0
37736,8632,50548,0,0
37658,8552,50419,0,0
37578,8468,50283,0,0
37499,8381,50140,0,0
37421,8293,49994,0,0
37342,8205,49848,0,0
37263,8115,49702,0,0
37183,8026,49556,0,0
37103,7941,49417,0,0
37030,7867,49295,0,0
36970,7811,49201,0,0
36938,7788,49155,0,0
36952,7815,49187,0,0
37028,7913,49332,0,0
37180,8100,49616,0,0
37420,8387,50053,0,0
37746,8772,50644,0,0
38149,9246,51373,0,0
38614,9793,52213,0,0
39121,10390,53129,0,0
39650,11013,54091,0,0
40183,11640,55068,0,0
40707,12250,56030,0,0
41211,12829,56954,0,0
41683,13367,57823,0,0
42115,13856,58624,0,0
42499,14290,59346,0,0
42831,14668,59976,0,0
43110,14987,60513,0,0
43339,15244,60958,0,0
43520,15445,61311,0,0
43658,15594,61577,0,0
43754,15694,61762,0,0
43807,15744,61869,0,0
43821,15752,61906,0,0
43804,15726,61882,0,0
43760,15672,61806,0,0
43695,15595,61690,0,0
43615,15502,61546,0,0
43526,15401,61385,0,0
43434,15295,61217,0,0
43343,15190,61051,0,0
43256,15090,60892,0,0
43175,14996,60746,0,0
43098,14911,60613,0,0
43030,14837,60496,0,0
42972,14774,60398,0,0
42924,14723,60316,0,0
42884,14682,60249,0,0
42848,14647,60192,0,0
42816,14613,60138,0,0
42787,14577,60083,0,0
42756,14536,60019,0,0
42716,14486,59940,0,0
42666,14424,59841,0,0
42603,14350,59719,0,0
